"country","iso_code","year","cases_total","region","cases_imported","cfr","deaths_total","cfr_hi","cfr_lo"
"Zambia","ZMB",2008,2061,"AFRO",NA,0.0189228529839884,39,0.0257781321593326,0.0134897372097966
"Zambia","ZMB",2009,4712,"AFRO",NA,0.0169779286926995,80,0.0210865086674752,0.0134847992796848
"Zambia","ZMB",2010,6794,"AFRO",NA,0.00912569914630556,62,0.0116836636020349,0.00700357548369087
"Zambia","ZMB",2011,330,"AFRO",NA,0.0212121212121212,7,0.0432148493623125,0.00856989970821569
"Zambia","ZMB",2012,198,"AFRO",NA,0.0101010101010101,2,0.0360100651060795,0.00122562864422652
"Zambia","ZMB",2017,1794,"AFRO",NA,0.0317725752508361,57,0.0409708498140429,0.0241512055494456
"Zambia","ZMB",2018,4082,"AFRO",NA,0.0181283684468398,74,0.0227056684325022,0.0142607918511487
"Zambia","ZMB",2019,447,"AFRO",NA,0.0201342281879195,9,0.037875868859097,0.0092469852245072
"Zimbabwe","ZWE",1973,1,"AFRO",NA,NA,NA,NA,NA
"Zimbabwe","ZWE",1974,37,"AFRO",NA,0,0,0.0948905874149899,0
"Zimbabwe","ZWE",1975,615,"AFRO",NA,0.0536585365853659,33,0.0745343156089949,0.03722031142118
"Zimbabwe","ZWE",1976,144,"AFRO",NA,0.0625,9,0.115327756351592,0.0289745316477615
"Zimbabwe","ZWE",1985,144,"AFRO",NA,0.0416666666666667,6,0.0884828965297313,0.0154421091360874
"Zimbabwe","ZWE",1986,2,"AFRO",NA,NA,NA,NA,NA
"Zimbabwe","ZWE",1992,2048,"AFRO",NA,0.05126953125,105,0.0617268448649362,0.0421219767247731
"Zimbabwe","ZWE",1993,5385,"AFRO",NA,0.061652739090065,332,0.0684107980165521,0.0553747173571839
"Zimbabwe","ZWE",1998,995,"AFRO",NA,0.0442211055276382,44,0.058912720899232,0.0323119705703847
"Zimbabwe","ZWE",1999,5637,"AFRO",NA,0.0682987404647862,385,0.0751989271735718,0.0618496146613886
"Zimbabwe","ZWE",2000,1675,"AFRO",NA,0.133134328358209,223,0.150345573124324,0.117220356913242
"Zimbabwe","ZWE",2001,650,"AFRO",NA,0.0215384615384615,14,0.0358740391502004,0.0118241112492495
"Zimbabwe","ZWE",2002,3125,"AFRO",NA,0.06144,192,0.070437911250773,0.0532743344326623
"Zimbabwe","ZWE",2003,1009,"AFRO",NA,0.0346878097125867,35,0.0479141463907212,0.0242779539103112
"Zimbabwe","ZWE",2004,119,"AFRO",NA,0.0756302521008403,9,0.138717119479646,0.0351654021976003
"Zimbabwe","ZWE",2005,516,"AFRO",NA,0.0503875968992248,26,0.0729604661931035,0.0331753179173104
"Zimbabwe","ZWE",2006,789,"AFRO",NA,0.0773130544993663,61,0.0982066249493642,0.0596516239571497
"Zimbabwe","ZWE",2007,65,"AFRO",NA,0.0615384615384615,4,0.150133400670509,0.0170199711830203
"Zimbabwe","ZWE",2008,60055,"AFRO",NA,0.0487553076346682,2928,0.0505079523377869,0.0470464349880265
"Zimbabwe","ZWE",2009,68153,"AFRO",NA,0.0397047818878112,2706,0.0411978308711975,0.0382510864532782
"Zimbabwe","ZWE",2010,951,"AFRO",NA,0.0220820189274448,21,0.0335574457879954,0.0137198475029735
"Zimbabwe","ZWE",2011,1220,"AFRO",NA,0.00163934426229508,2,0.00590920838736484,0.000198593890205785
"Zimbabwe","ZWE",2012,23,"AFRO",NA,0.0434782608695652,1,0.21948660745348,0.0011001686304415
"Zimbabwe","ZWE",2015,60,"AFRO",NA,0,0,0.0596294922861669,0
"Zimbabwe","ZWE",2016,10,"AFRO",NA,0.1,1,0.445016117028195,0.00252857854446179
"Zimbabwe","ZWE",2018,10692,"AFRO",NA,0.00607931163486719,65,0.00774210860483915,0.00469492587673278
"Zimbabwe","ZWE",2019,61,"AFRO",NA,0.0491803278688525,3,0.137069221915894,0.0102593151683208
"Benin","BEN",2022,433,"AFRO",0,0.005,2,0.0165848298212629,0.000559865074756949
"Burkina Faso","BFA",2022,4,"AFRO",0,0,0,0.602364635616475,0
"Burundi","BDI",2022,25,"AFRO",0,0,0,0.137185171530713,0
"Cameroon","CMR",2022,14431,"AFRO",15,0.019,279,0.021713953019085,0.0171495042911957
"Democratic Republic of Congo","COD",2022,18961,"AFRO",0,0.016,298,0.0175893419509062,0.0139943326601112
"Ethiopia","ETH",2022,846,"AFRO",0,0.032,27,0.0460964542401582,0.0211353268229179
"Kenya","KEN",2022,3525,"AFRO",0,0.018,64,0.0231263882076312,0.0140097139919174
"Liberia","LBR",2022,367,"AFRO",0,0,0,0.010001095732146,0
"Malawi","MWI",2022,17488,"AFRO",186,0.033,576,0.0356894695350505,0.0303410639465763
"Mozambique","MOZ",2022,4378,"AFRO",NA,0.005,22,0.00759827165264471,0.00315181846903444
"Nigeria","NGA",2022,23839,"AFRO",0,0.025,597,0.0271063674247927,0.0230965574629432
"Rwanda","RWA",2022,24,"AFRO",0,0,0,0.142473597722526,0
"Somalia","SOM",2022,15653,"AFRO",0,0.006,88,0.00692184774463223,0.00451131806195933
"South Africa","ZAF",2022,1,"AFRO",0,0,0,0.975,0
"South Sudan","SSD",2022,424,"AFRO",0,0.002,1,0.0130700443035318,5.97100285689824e-05
"Zambia","ZMB",2022,34,"AFRO",0,0,0,0.102817924259013,0
"Zimbabwe","ZWE",2022,4,"AFRO",1,0.25,1,0.805879550316757,0.00630946320970987
"Burundi","BDI",2023,1348,"AFRO",NA,0.00667655786350148,9,0.0126361966945067,0.00305735826276136
"Cameroon","CMR",2023,6477,"AFRO",NA,0.0322680253203644,209,0.0368648181363874,0.02809900508452
"Congo","COG",2023,69,"AFRO",NA,0.072463768115942,5,0.161061740273613,0.0239466209687045
"Democratic Republic of Congo","COD",2023,51970,"AFRO",NA,0.00840869732538003,437,0.00923146181752388,0.00764157090587295
"Eswatini","SWZ",2023,2,"AFRO",NA,0,0,0.841886116991581,0
"Ethiopia","ETH",2023,30463,"AFRO",NA,0.0135574303253127,413,0.0149198972366644,0.0122889326193463
"Kenya","KEN",2023,8926,"AFRO",NA,0.0162446784673986,145,0.0190868544042906,0.0137249516284695
"Malawi","MWI",2023,41219,"AFRO",NA,0.028603314005677,1179,0.0302582124072577,0.0270152736484257
"Mozambique","MOZ",2023,39908,"AFRO",NA,0.00390899067856069,156,0.00457128084509095,0.00332058600230964
"Nigeria","NGA",2023,3683,"AFRO",NA,0.0347542764051045,128,0.0411863644586091,0.0290750924900751
"South Africa","ZAF",2023,1391,"AFRO",NA,0.0337886412652768,47,0.0446802743918703,0.024930144178526
"South Sudan","SSD",2023,1471,"AFRO",NA,0.00135961930659415,2,0.00490269799295377,0.000164698638121596
"Togo","TGO",2023,1,"AFRO",NA,0,0,0.975,0
"Uganda","UGA",2023,80,"AFRO",NA,0.125,10,0.217889134069436,0.0616020965584342
"Tanzania","TZA",2023,1068,"AFRO",NA,0.0215355805243446,23,0.0321395361988855,0.0136995138720861
"Zambia","ZMB",2023,4095,"AFRO",NA,0.0285714285714286,117,0.0341445216923731,0.0236853546758796
"Zimbabwe","ZWE",2023,14517,"AFRO",NA,0.022043121857133,320,0.024563974632873,0.0197164510081774
"Burundi","BDI",2024,798,"AFRO",NA,0.0037593984962406,3,0.0109469194859785,0.000775950360273025
"Cameroon","CMR",2024,49,"AFRO",NA,0,0,0.0725192636642774,0
"Comoros","COM",2024,10342,"AFRO",NA,0.0144072713208277,149,0.0168939544102137,0.0121998433840454
"Democratic Republic of Congo","COD",2024,24693,"AFRO",NA,0.0131211274450249,324,0.0146194374654299,0.0117390896522565
"Ethiopia","ETH",2024,23931,"AFRO",NA,0.00910952321256947,218,0.0103956723137968,0.00794481468435273
"Ghana","GHA",2024,2,"AFRO",NA,0,0,0.841886116991581,0
"Kenya","KEN",2024,613,"AFRO",NA,0.00815660685154975,5,0.018931452277391,0.00265357926262217
"Malawi","MWI",2024,278,"AFRO",NA,0.00719424460431655,2,0.0257450197569575,0.000872446956840607
"Mozambique","MOZ",2024,8132,"AFRO",NA,0.00221347761928185,18,0.00349600149879636,0.0013123582892834
"Niger","NER",2024,320,"AFRO",NA,0.03125,10,0.0567175653653094,0.015085294359195
"Nigeria","NGA",2024,8475,"AFRO",NA,0.0304424778761062,258,0.0343244295352956,0.0268879900186557
"South Africa","ZAF",2024,11,"AFRO",NA,0,0,0.284914152918154,0
"Togo","TGO",2024,5,"AFRO",NA,0.2,1,0.716417936118089,0.00505076337946806
"Uganda","UGA",2024,89,"AFRO",NA,0.0561797752808989,5,0.126252796049728,0.0184908046664855
"Tanzania","TZA",2024,5275,"AFRO",NA,0.0155450236966825,82,0.0192591984352775,0.0123820077251265
"Zambia","ZMB",2024,20219,"AFRO",NA,0.0315050200306642,637,0.0340058501180854,0.0291401260854293
"Zimbabwe","ZWE",2024,20033,"AFRO",NA,0.0199171367244047,399,0.021947977553446,0.0180273650919917
"AFRO Region","AFRO",1970,9908,"AFRO",NA,0.0725676221235365,719,0.0778530234159859,0.0675351616058899
"AFRO Region","AFRO",1971,72597,"AFRO",NA,0.157403198479276,11427,0.160072911010239,0.154760896916078
"AFRO Region","AFRO",1972,5126,"AFRO",NA,0.0753023800234101,386,0.0828682777623984,0.0682244698007781
"AFRO Region","AFRO",1973,5680,"AFRO",NA,0.109154929577465,620,0.117554148619523,0.101159630282915
"AFRO Region","AFRO",1974,6074,"AFRO",NA,0.0958182416858742,582,0.103498141921607,0.0885290895750373
"AFRO Region","AFRO",1975,6650,"AFRO",NA,0.0757894736842105,504,0.0824135586299192,0.0695403232469766
"AFRO Region","AFRO",1976,3178,"AFRO",NA,0.0610446821900566,194,0.0699376316279012,0.0529707370534188
"AFRO Region","AFRO",1977,9502,"AFRO",NA,0.0486213428751842,462,0.0531388193213348,0.0443832136940348
"AFRO Region","AFRO",1978,24641,"AFRO",NA,0.0645671847733452,1591,0.0677077019477373,0.0615298470102868
"AFRO Region","AFRO",1979,21586,"AFRO",NA,0.0865838969702585,1869,0.0904145572179449,0.0828649984371685
"AFRO Region","AFRO",1980,18742,"AFRO",NA,0.0632269768434532,1185,0.0668061856532117,0.0597840233500737
"AFRO Region","AFRO",1981,19415,"AFRO",NA,0.081431882565027,1581,0.0853677291147403,0.07762192809009
"AFRO Region","AFRO",1982,46924,"AFRO",NA,0.0636774358537209,2988,0.0659245221736295,0.0614845168870526
"AFRO Region","AFRO",1983,37383,"AFRO",NA,0.0509054918010861,1903,0.0531821688488906,0.0486989047769122
"AFRO Region","AFRO",1984,17504,"AFRO",NA,0.0977490859232175,1711,0.102244180213383,0.0933881481135473
"AFRO Region","AFRO",1985,31884,"AFRO",NA,0.120342491531803,3837,0.123964111690127,0.116790196667743
"AFRO Region","AFRO",1986,35583,"AFRO",NA,0.0980805440800382,3490,0.101217790360527,0.095009072659879
"AFRO Region","AFRO",1987,34358,"AFRO",NA,0.0759648407939927,2610,0.078816855600608,0.0731847552695819
"AFRO Region","AFRO",1988,23012,"AFRO",NA,0.0972101512254476,2237,0.101110454985186,0.0934119228762334
"AFRO Region","AFRO",1989,35857,"AFRO",NA,0.0402431882198734,1443,0.0423288827944965,0.0382323846561983
"AFRO Region","AFRO",1990,38607,"AFRO",NA,0.0525811381355713,2030,0.0548543570380694,0.050375517552003
"AFRO Region","AFRO",1991,153364,"AFRO",NA,0.0912730497378785,13998,0.0927254137057762,0.0898361589808319
"AFRO Region","AFRO",1992,92079,"AFRO",NA,0.0577656143094517,5319,0.0592919208815825,0.0562672413845915
"AFRO Region","AFRO",1993,76713,"AFRO",NA,0.0331364957699477,2542,0.0344274293219123,0.0318810300675516
"AFRO Region","AFRO",1994,162407,"AFRO",NA,0.0500963628415031,8136,0.0511684347817378,0.0490403881686353
"AFRO Region","AFRO",1995,70278,"AFRO",NA,0.0421184438942486,2960,0.0436295940317271,0.0406452466464018
"AFRO Region","AFRO",1996,108117,"AFRO",NA,0.0548942349491754,5935,0.0562685471871213,0.0535438610052944
"AFRO Region","AFRO",1997,118367,"AFRO",NA,0.0494479035542001,5853,0.0506982897065834,0.0482196507340595
"AFRO Region","AFRO",1998,211761,"AFRO",NA,0.04655248133509,9858,0.0474583842401076,0.0456590168284016
"AFRO Region","AFRO",1999,210820,"AFRO",NA,0.0413006356133194,8707,0.0421587359988184,0.0404551765305131
"AFRO Region","AFRO",2000,124484,"AFRO",NA,0.0398444780052055,4960,0.0409458075235499,0.0387646506326554
"AFRO Region","AFRO",2001,173954,"AFRO",NA,0.0158202743253964,2752,0.0164176601331877,0.0152391048158489
"AFRO Region","AFRO",2002,137860,"AFRO",NA,0.0330117510517917,4551,0.0339683888633709,0.0320748213008811
"AFRO Region","AFRO",2003,108066,"AFRO",NA,0.0174337904613847,1884,0.0182318314862218,0.0166618007482563
"AFRO Region","AFRO",2004,95560,"AFRO",NA,0.0243930514859774,2331,0.0253909351075653,0.0234241815881431
"AFRO Region","AFRO",2005,125018,"AFRO",NA,0.017837431409877,2230,0.0185864191026145,0.0171109296881418
"AFRO Region","AFRO",2006,234226,"AFRO",NA,0.0268629443358124,6292,0.0275257412850827,0.0262118908289323
"AFRO Region","AFRO",2007,167298,"AFRO",NA,0.0238855216440125,3996,0.0246284927616139,0.0231591133417794
"AFRO Region","AFRO",2008,179323,"AFRO",NA,0.0282953106963412,5074,0.029073223941413,0.0275326974050381
"AFRO Region","AFRO",2009,217333,"AFRO",NA,0.0224678258708986,4883,0.023099594906259,0.0218488379103478
"AFRO Region","AFRO",2010,115106,"AFRO",NA,0.0295119281358053,3397,0.0305058755055513,0.0285417802151504
"AFRO Region","AFRO",2011,186765,"AFRO",NA,0.0222097288035767,4148,0.0228882055247565,0.0215461392008404
"AFRO Region","AFRO",2012,117570,"AFRO",NA,0.0173683762864676,2042,0.0181313974843437,0.0166292964258097
"AFRO Region","AFRO",2013,56329,"AFRO",NA,0.0242503861243764,1366,0.0255543575854866,0.0229957551359837
"AFRO Region","AFRO",2014,102467,"AFRO",NA,0.0183668888520206,1882,0.0192076816681699,0.0175535179113718
"AFRO Region","AFRO",2015,71176,"AFRO",NA,0.0131645498482635,937,0.0140290644729912,0.012340066611773
"AFRO Region","AFRO",2016,71058,"AFRO",NA,0.0247966449942301,1762,0.0259666392171719,0.0236656766807521
"AFRO Region","AFRO",2017,179835,"AFRO",NA,0.0178886201240026,3217,0.0185118352265047,0.0172810165636963
"AFRO Region","AFRO",2018,120650,"AFRO",NA,0.0201906340654787,2436,0.0210000617402717,0.0194043857514284
"AFRO Region","AFRO",2019,55087,"AFRO",NA,0.015974730880244,880,0.0170566814317171,0.0149442233307137
"AFRO Region","AFRO",2020,47256,"AFRO",NA,0.0156805485017776,741,0.0168414954551368,0.0145796661054502
"AFRO Region","AFRO",2021,141467,"AFRO",NA,0.0289396113581259,4094,0.0298264133834468,0.0280721874777954
"AFRO Region","AFRO",2022,100437,"AFRO",NA,0.0194649382199787,1955,0.020338323192154,0.0186194616107213
"AFRO Region","AFRO",2023,206688,"AFRO",NA,0.0154822727976467,3200,0.0160237948994805,0.014954401907208
"AFRO Region","AFRO",2024,123265,"AFRO",NA,0.0171257047823794,2111,0.0178655001760972,0.0164087532731128
