"country","iso_code","region","year","cases_total","cases_imported","deaths_total","first_epiwk","last_epiwk","coverage_days","year_fraction","source","cfr","cfr_lo","cfr_hi"
"Mali","MLI","AFRO",1974,130,NA,21,1974-01-01,1974-12-31,365,1,"OWiD",0.161538461538462,0.10286418354606,0.236267379003193
"Mali","MLI","AFRO",1984,1795,NA,406,1984-01-01,1984-12-31,365,1,"OWiD",0.226183844011142,0.207011535858102,0.246255176669276
"Mali","MLI","AFRO",1985,3759,NA,838,1985-01-01,1985-12-31,365,1,"OWiD",0.22293163075286,0.209712667310038,0.236582725365833
"Mali","MLI","AFRO",1986,1916,NA,151,1986-01-01,1986-12-31,365,1,"OWiD",0.0788100208768267,0.0671362161933197,0.0917913988522355
"Mali","MLI","AFRO",1987,352,NA,84,1987-01-01,1987-12-31,365,1,"OWiD",0.238636363636364,0.195049918379899,0.286680935497638
"Mali","MLI","AFRO",1995,2191,NA,231,1995-01-01,1995-12-31,365,1,"OWiD",0.105431309904153,0.0928779144936062,0.119050751269664
"Mali","MLI","AFRO",1996,5723,NA,761,1996-01-01,1996-12-31,365,1,"OWiD",0.132972217368513,0.124276622106787,0.14204381980773
"Mali","MLI","AFRO",1997,6,NA,3,1997-01-01,1997-12-31,365,1,"OWiD",0.5,0.118117248757025,0.881882751242975
"Mali","MLI","AFRO",1999,6,NA,3,1999-01-01,1999-12-31,365,1,"OWiD",0.5,0.118117248757025,0.881882751242975
"Mali","MLI","AFRO",2000,1885,NA,51,2000-01-01,2000-12-31,365,1,"OWiD",0.0270557029177719,0.0202096089747091,0.0354211933016695
"Mali","MLI","AFRO",2001,67,NA,9,2001-01-01,2001-12-31,365,1,"OWiD",0.134328358208955,0.0633082261676941,0.239741752062554
"Mali","MLI","AFRO",2002,18,NA,2,2002-01-01,2002-12-31,365,1,"OWiD",0.111111111111111,0.0137512156643645,0.347120438608672
"Mali","MLI","AFRO",2003,1455,NA,119,2003-01-01,2003-12-31,365,1,"OWiD",0.081786941580756,0.0682178142234574,0.0970712970416121
"Mali","MLI","AFRO",2004,2839,NA,205,2004-01-01,2004-12-31,365,1,"OWiD",0.0722085241282142,0.0629561454476262,0.0823538814826679
"Mali","MLI","AFRO",2005,1178,NA,76,2005-01-01,2005-12-31,365,1,"OWiD",0.0645161290322581,0.0511646551593082,0.0800891360738992
"Mali","MLI","AFRO",2006,7,NA,0,2006-01-01,2006-12-31,365,1,"OWiD",0,0,0.409616397225003
"Mali","MLI","AFRO",2008,153,NA,5,2008-01-01,2008-12-31,365,1,"OWiD",0.0326797385620915,0.0106945667880783,0.0746134730951997
"Mali","MLI","AFRO",2011,2220,NA,95,2011-01-01,2011-12-31,365,1,"OWiD",0.0427927927927928,0.034757426944418,0.0520611549269414
"Mali","MLI","AFRO",2012,219,NA,19,2012-01-01,2012-12-31,365,1,"OWiD",0.0867579908675799,0.0530431314071093,0.132167564134573
"Mali","MLI","AFRO",2013,23,NA,2,2013-01-01,2013-12-31,365,1,"OWiD",0.0869565217391304,0.0107099660378759,0.280379335909411
"Mali","MLI","AFRO",2021,12,NA,4,2021-01-01,2021-12-31,365,1,"OWiD",0.333333333333333,0.0992460911495833,0.651124493581186
"Mauritania","MRT","AFRO",1971,1139,NA,53,1971-01-01,1971-12-31,365,1,"OWiD",0.0465320456540825,0.0350469020369378,0.0604260109630138
"Mauritania","MRT","AFRO",1972,148,NA,24,1972-01-01,1972-12-31,365,1,"OWiD",0.162162162162162,0.106749969291896,0.231608040017448
"Mauritania","MRT","AFRO",1973,150,NA,22,1973-01-01,1973-12-31,365,1,"OWiD",0.146666666666667,0.0942550848625745,0.213594218726179
"Mauritania","MRT","AFRO",1984,166,NA,15,1984-01-01,1984-12-31,365,1,"OWiD",0.0903614457831325,0.051459626146932,0.144656450799421
"Mauritania","MRT","AFRO",1985,259,NA,20,1985-01-01,1985-12-31,365,1,"OWiD",0.0772200772200772,0.0478043083843566,0.116742055265347
"Mauritania","MRT","AFRO",1986,3734,NA,113,1986-01-01,1986-12-31,365,1,"OWiD",0.030262453133369,0.0250041753850691,0.0362718554321516
"Mauritania","MRT","AFRO",1987,1578,NA,101,1987-01-01,1987-12-31,365,1,"OWiD",0.0640050697084918,0.0524322347017023,0.077230568524608
"Mauritania","MRT","AFRO",1988,575,NA,38,1988-01-01,1988-12-31,365,1,"OWiD",0.0660869565217391,0.0471879591779722,0.089583973613764
"Mauritania","MRT","AFRO",1989,700,NA,27,1989-01-01,1989-12-31,365,1,"OWiD",0.0385714285714286,0.0255699410889073,0.0556253529302103
"Mauritania","MRT","AFRO",1996,4534,NA,148,1996-01-01,1996-12-31,365,1,"OWiD",0.0326422584913983,0.0276625079253876,0.038235165059828
"Mauritania","MRT","AFRO",1997,462,NA,7,1997-01-01,1997-12-31,365,1,"OWiD",0.0151515151515152,0.00611282877423866,0.0309676076370755
"Mauritania","MRT","AFRO",2002,80,NA,0,2002-01-01,2002-12-31,365,1,"OWiD",0,0,0.0450640350676923
"Mauritania","MRT","AFRO",2003,34,NA,8,2003-01-01,2003-12-31,365,1,"OWiD",0.235294117647059,0.107461815775008,0.411707841907167
"Mauritania","MRT","AFRO",2005,4132,NA,70,2005-01-01,2005-12-31,365,1,"OWiD",0.0169409486931268,0.0132294916901902,0.021355982534942
"Mauritania","MRT","AFRO",2006,25,NA,0,2006-01-01,2006-12-31,365,1,"OWiD",0,0,0.137185171530713
"Mauritania","MRT","AFRO",2007,3,NA,0,2007-01-01,2007-12-31,365,1,"OWiD",0,0,0.707598226178713
"Mauritania","MRT","AFRO",2011,46,NA,3,2011-01-01,2011-12-31,365,1,"OWiD",0.0652173913043478,0.0136567719134456,0.178964388872751
"Mauritius","MUS","AFRO",2005,0,NA,0,2005-01-01,2005-12-31,365,1,"OWiD",NA,NA,NA
"Mauritius","MUS","AFRO",2006,0,NA,0,2006-01-01,2006-12-31,365,1,"OWiD",NA,NA,NA
"Mozambique","MOZ","AFRO",1973,453,NA,87,1973-01-01,1973-12-31,365,1,"OWiD",0.19205298013245,0.156785961736995,0.231397966895981
"Mozambique","MOZ","AFRO",1974,1018,NA,138,1974-01-01,1974-12-31,365,1,"OWiD",0.135559921414538,0.115117846317916,0.15813461500834
"Mozambique","MOZ","AFRO",1975,11,NA,3,1975-01-01,1975-12-31,365,1,"OWiD",0.272727272727273,0.0602177341729066,0.609742559572421
"Mozambique","MOZ","AFRO",1976,3,NA,2,1976-01-01,1976-12-31,365,1,"OWiD",0.666666666666667,0.0942993240502461,0.991596241340387
"Mozambique","MOZ","AFRO",1977,18,NA,3,1977-01-01,1977-12-31,365,1,"OWiD",0.166666666666667,0.0357850831215747,0.414177491394774
"Mozambique","MOZ","AFRO",1979,4564,NA,547,1979-01-01,1979-12-31,365,1,"OWiD",0.119851007887818,0.110564206831972,0.129627196201047
"Mozambique","MOZ","AFRO",1980,1212,NA,85,1980-01-01,1980-12-31,365,1,"OWiD",0.0701320132013201,0.0563998272979049,0.0859915591205362
"Mozambique","MOZ","AFRO",1981,1753,NA,132,1981-01-01,1981-12-31,365,1,"OWiD",0.0752994865944096,0.0633807716417181,0.0886618078447646
"Mozambique","MOZ","AFRO",1982,2301,NA,199,1982-01-01,1982-12-31,365,1,"OWiD",0.086484137331595,0.0753142697045305,0.0987194496127323
"Mozambique","MOZ","AFRO",1983,10745,NA,447,1983-01-01,1983-12-31,365,1,"OWiD",0.0416007445323406,0.0379034628334793,0.0455489554970309
"Mozambique","MOZ","AFRO",1984,521,NA,11,1984-01-01,1984-12-31,365,1,"OWiD",0.0211132437619962,0.0105856484235621,0.0374628675947689
"Mozambique","MOZ","AFRO",1985,3,NA,0,1985-01-01,1985-12-31,365,1,"OWiD",0,0,0.707598226178713
"Mozambique","MOZ","AFRO",1986,1,NA,0,1986-01-01,1986-12-31,365,1,"OWiD",0,0,0.975
"Mozambique","MOZ","AFRO",1989,371,NA,12,1989-01-01,1989-12-31,365,1,"OWiD",0.032345013477089,0.0168226474941797,0.0558181910675821
"Mozambique","MOZ","AFRO",1990,4152,NA,194,1990-01-01,1990-12-31,365,1,"OWiD",0.0467244701348748,0.0405055233979792,0.0535906973403231
"Mozambique","MOZ","AFRO",1991,7847,NA,328,1991-01-01,1991-12-31,365,1,"OWiD",0.0417994137887091,0.0374786361130223,0.0464645376566613
"Mozambique","MOZ","AFRO",1992,30802,NA,727,1992-01-01,1992-12-31,365,1,"OWiD",0.0236023634828907,0.0219358631137815,0.0253595205016776
"Mozambique","MOZ","AFRO",1993,19803,NA,507,1993-01-01,1993-12-31,365,1,"OWiD",0.0256021814876534,0.0234469699043349,0.0278981525823178
"Mozambique","MOZ","AFRO",1994,692,NA,27,1994-01-01,1994-12-31,365,1,"OWiD",0.0390173410404624,0.02586734028408,0.0562626227585279
"Mozambique","MOZ","AFRO",1996,0,NA,0,1996-01-01,1996-12-31,365,1,"OWiD",NA,NA,NA
"Mozambique","MOZ","AFRO",1997,8739,NA,259,1997-01-01,1997-12-31,365,1,"OWiD",0.0296372582675363,0.0261820546300224,0.0334105640923535
"Mozambique","MOZ","AFRO",1998,42672,NA,1353,1998-01-01,1998-12-31,365,1,"OWiD",0.031706974128234,0.0300646982078054,0.0334133654434099
"Mozambique","MOZ","AFRO",1999,44329,NA,1194,1999-01-01,1999-12-31,365,1,"OWiD",0.0269349635678675,0.0254476599956653,0.028484650398943
"Mozambique","MOZ","AFRO",2000,17649,NA,238,2000-01-01,2000-12-31,365,1,"OWiD",0.0134851832965041,0.0118357434694847,0.0152976711435773
"Mozambique","MOZ","AFRO",2001,8794,NA,102,2001-01-01,2001-12-31,365,1,"OWiD",0.0115988173754833,0.00946707288555756,0.0140626690832022
"Mozambique","MOZ","AFRO",2002,24375,NA,342,2002-01-01,2002-12-31,365,1,"OWiD",0.0140307692307692,0.0125918674564797,0.015587183645835
"Mozambique","MOZ","AFRO",2003,13758,NA,102,2003-01-01,2003-12-31,365,1,"OWiD",0.00741386829481029,0.00604905018466151,0.00899278395619552
"Mozambique","MOZ","AFRO",2004,20080,NA,110,2004-01-01,2004-12-31,365,1,"OWiD",0.00547808764940239,0.00450440989724521,0.00659886122648799
"Mozambique","MOZ","AFRO",2005,2226,NA,24,2005-01-01,2005-12-31,365,1,"OWiD",0.0107816711590297,0.00691989510341708,0.0160000424778476
"Mozambique","MOZ","AFRO",2006,6306,NA,29,2006-01-01,2006-12-31,365,1,"OWiD",0.0045987947986045,0.00308198334715357,0.00659800972542488
"Mozambique","MOZ","AFRO",2007,2622,NA,22,2007-01-01,2007-12-31,365,1,"OWiD",0.0083905415713196,0.00526556267814188,0.0126759721415838
"Mozambique","MOZ","AFRO",2008,9087,NA,102,2008-01-01,2008-12-31,365,1,"OWiD",0.0112248266754705,0.00916151650369658,0.0136097815341593
"Mozambique","MOZ","AFRO",2009,19679,NA,155,2009-01-01,2009-12-31,365,1,"OWiD",0.00787641648457747,0.00668907687942385,0.0092124082762447
"Mozambique","MOZ","AFRO",2010,7430,NA,117,2010-01-01,2010-12-31,365,1,"OWiD",0.0157469717362046,0.0130401178175204,0.018842758176437
"Mozambique","MOZ","AFRO",2011,1279,NA,5,2011-01-01,2011-12-31,365,1,"OWiD",0.00390930414386239,0.00127052161194496,0.00909924981770716
"Mozambique","MOZ","AFRO",2012,647,NA,7,2012-01-01,2012-12-31,365,1,"OWiD",0.0108191653786708,0.00436062220760821,0.0221639193553004
"Mozambique","MOZ","AFRO",2013,1869,NA,19,2013-01-01,2013-12-31,365,1,"OWiD",0.0101658640984484,0.00613129798251306,0.0158299150185301
"Mozambique","MOZ","AFRO",2014,480,NA,1,2014-01-01,2014-12-31,365,1,"OWiD",0.00208333333333333,5.27440422846936e-05,0.011552464158798
"Mozambique","MOZ","AFRO",2015,8739,NA,64,2015-01-01,2015-12-31,365,1,"OWiD",0.00732349239043369,0.00564441703652167,0.00934244100570458
"Mozambique","MOZ","AFRO",2016,883,NA,2,2016-01-01,2016-12-31,365,1,"OWiD",0.00226500566251416,0.000274420493412876,0.00815780870553762
"Mozambique","MOZ","AFRO",2017,5892,NA,10,2017-01-01,2017-12-31,365,1,"OWiD",0.00169721656483367,0.000814171909106209,0.00311901951401673
"Mozambique","MOZ","AFRO",2018,910,NA,0,2018-01-01,2018-12-31,365,1,"OWiD",0,0,0.00404550847944627
"Mozambique","MOZ","AFRO",2019,7010,NA,8,2019-01-01,2019-12-31,365,1,"OWiD",0.00114122681883024,0.000492825418422525,0.00224742678073877
"Mozambique","MOZ","AFRO",2020,3787,NA,4,2020-01-01,2020-12-31,365,1,"OWiD",0.00105624504885133,0.000287863837689018,0.00270217888120763
"Mozambique","MOZ","AFRO",2021,5072,NA,21,2021-01-01,2021-12-31,365,1,"OWiD",0.0041403785488959,0.00256473108111565,0.0063220808042937
"Mozambique","MOZ","AFRO",2022,4378,NA,22,2022-01-01,2022-12-31,365,1,"WHO_PDF_2022",0.0050251256281407,0.00315181846903444,0.00759827165264471
"Mozambique","MOZ","AFRO",2023,39908,NA,156,2023-01-02,2023-12-25,358,0.980150581793292,"dashboard:cholera_adm0_public_2023.csv",0.00390899067856069,0.00332058600230964,0.00457128084509095
"Mozambique","MOZ","AFRO",2024,9101,NA,49,2024-01-01,2024-12-23,358,0.980150581793292,"dashboard:cholera_adm0_public_2024.csv",0.00538402373365564,0.00398570624074835,0.00711178943533286
"Mozambique","MOZ","AFRO",2025,5809,NA,55,2025-01-27,2025-12-22,330,0.903490759753593,"dashboard:cholera_adm0_public_2025.csv",0.00946806679290756,0.00714038315468663,0.0123063688126828
"Mozambique","MOZ","AFRO",2026,7470,NA,65,2025-12-29,2026-05-18,141,0.386036960985626,"dashboard:cholera_adm0_public_snapshot_2026-06-02.csv",0.00870147255689424,0.00672184932232752,0.0110774744161228
"Namibia","NAM","AFRO",2005,0,NA,0,2005-01-01,2005-12-31,365,1,"OWiD",NA,NA,NA
"Namibia","NAM","AFRO",2006,185,NA,5,2006-01-01,2006-12-31,365,1,"OWiD",0.027027027027027,0.00883260823258438,0.0619420330779562
"Namibia","NAM","AFRO",2007,14,NA,0,2007-01-01,2007-12-31,365,1,"OWiD",0,0,0.231635761650116
"Namibia","NAM","AFRO",2008,3496,NA,38,2008-01-01,2008-12-31,365,1,"OWiD",0.0108695652173913,0.00770311451165635,0.0148890799214019
"Namibia","NAM","AFRO",2009,159,NA,3,2009-01-01,2009-12-31,365,1,"OWiD",0.0188679245283019,0.00390805033682471,0.0541479220245001
"Namibia","NAM","AFRO",2013,3,NA,0,2013-01-01,2013-12-31,365,1,"OWiD",0,0,0.707598226178713
"Namibia","NAM","AFRO",2014,485,NA,13,2014-01-01,2014-12-31,365,1,"OWiD",0.0268041237113402,0.0143475774891305,0.0453997382598671
"Namibia","NAM","AFRO",2025,93,NA,1,2025-03-17,2025-12-22,281,0.76933607118412,"dashboard:cholera_adm0_public_2025.csv",0.010752688172043,0.000272197442007139,0.0584581645143804
"Namibia","NAM","AFRO",2026,213,NA,0,2025-12-29,2026-03-23,85,0.232717316906229,"dashboard:cholera_adm0_public_snapshot_2026-06-02.csv",0,0,0.0171695765109405
"Niger","NER","AFRO",1970,16,NA,8,1970-01-01,1970-12-31,365,1,"OWiD",0.5,0.246510111490575,0.753489888509425
"Niger","NER","AFRO",1971,9265,NA,2344,1971-01-01,1971-12-31,365,1,"OWiD",0.252995143011333,0.244167885654984,0.2619779451642
"Niger","NER","AFRO",1972,51,NA,12,1972-01-01,1972-12-31,365,1,"OWiD",0.235294117647059,0.127908100251828,0.374930508359859
"Niger","NER","AFRO",1973,121,NA,16,1973-01-01,1973-12-31,365,1,"OWiD",0.132231404958678,0.0775097894548599,0.20583822427977
"Niger","NER","AFRO",1974,286,NA,75,1974-01-01,1974-12-31,365,1,"OWiD",0.262237762237762,0.21221277594535,0.317264006156663
"Niger","NER","AFRO",1981,7,NA,0,1981-01-01,1981-12-31,365,1,"OWiD",0,0,0.409616397225003
"Niger","NER","AFRO",1984,3788,NA,308,1984-01-01,1984-12-31,365,1,"OWiD",0.0813093980992608,0.07279937208652,0.0904717614270802
"Niger","NER","AFRO",1989,166,NA,22,1989-01-01,1989-12-31,365,1,"OWiD",0.132530120481928,0.0849554514504654,0.193751812649187
"Niger","NER","AFRO",1991,3238,NA,367,1991-01-01,1991-12-31,365,1,"OWiD",0.113341568869673,0.102621023594376,0.124765903975658
"Niger","NER","AFRO",1994,732,NA,83,1994-01-01,1994-12-31,365,1,"OWiD",0.113387978142077,0.0913311123402699,0.138614343504126
"Niger","NER","AFRO",1995,264,NA,15,1995-01-01,1995-12-31,365,1,"OWiD",0.0568181818181818,0.0321458875012162,0.0919822621763553
"Niger","NER","AFRO",1996,3957,NA,206,1996-01-01,1996-12-31,365,1,"OWiD",0.0520596411422795,0.0453446591582843,0.0594453681609185
"Niger","NER","AFRO",1997,259,NA,13,1997-01-01,1997-12-31,365,1,"OWiD",0.0501930501930502,0.026992967112435,0.084302340196739
"Niger","NER","AFRO",1999,1186,NA,85,1999-01-01,1999-12-31,365,1,"OWiD",0.0716694772344014,0.0576449873324959,0.0878601953241778
"Niger","NER","AFRO",2000,225,NA,38,2000-01-01,2000-12-31,365,1,"OWiD",0.168888888888889,0.122373932755055,0.22436236684429
"Niger","NER","AFRO",2001,81,NA,1,2001-01-01,2001-12-31,365,1,"OWiD",0.0123456790123457,0.00031251668715383,0.0668756209322108
"Niger","NER","AFRO",2002,236,NA,12,2002-01-01,2002-12-31,365,1,"OWiD",0.0508474576271186,0.0265462846553402,0.0871351693910155
"Niger","NER","AFRO",2003,292,NA,11,2003-01-01,2003-12-31,365,1,"OWiD",0.0376712328767123,0.0189527506690545,0.0664033210540113
"Niger","NER","AFRO",2004,2178,NA,57,2004-01-01,2004-12-31,365,1,"OWiD",0.0261707988980716,0.0198803996787367,0.0337756501099098
"Niger","NER","AFRO",2005,553,NA,55,2005-01-01,2005-12-31,365,1,"OWiD",0.0994575045207957,0.0758061828701113,0.127487170334671
"Niger","NER","AFRO",2006,1232,NA,81,2006-01-01,2006-12-31,365,1,"OWiD",0.0657467532467532,0.0525518280812722,0.0810575354339673
"Niger","NER","AFRO",2007,24,NA,2,2007-01-01,2007-12-31,365,1,"OWiD",0.0833333333333333,0.0102563412812502,0.269972801557604
"Niger","NER","AFRO",2008,972,NA,70,2008-01-01,2008-12-31,365,1,"OWiD",0.0720164609053498,0.0565673086949808,0.0901154320559406
"Niger","NER","AFRO",2010,1154,NA,66,2010-01-01,2010-12-31,365,1,"OWiD",0.0571923743500867,0.0445052125262483,0.0721912328078315
"Niger","NER","AFRO",2011,2324,NA,60,2011-01-01,2011-12-31,365,1,"OWiD",0.0258175559380379,0.0197580099748866,0.0331086406141469
"Niger","NER","AFRO",2012,5284,NA,110,2012-01-01,2012-12-31,365,1,"OWiD",0.0208175624526874,0.0171398053008265,0.0250369864609852
"Niger","NER","AFRO",2013,585,NA,13,2013-01-01,2013-12-31,365,1,"OWiD",0.0222222222222222,0.0118842043318596,0.0377009044742763
"Niger","NER","AFRO",2014,2059,NA,80,2014-01-01,2014-12-31,365,1,"OWiD",0.0388538125303545,0.030926593539432,0.0481257031493052
"Niger","NER","AFRO",2015,51,NA,4,2015-01-01,2015-12-31,365,1,"OWiD",0.0784313725490196,0.021783562056269,0.188806006942538
"Niger","NER","AFRO",2016,38,NA,6,2016-01-01,2016-12-31,365,1,"OWiD",0.157894736842105,0.0602297279173847,0.312533608291905
"Niger","NER","AFRO",2018,3900,NA,78,2018-01-01,2018-12-31,365,1,"OWiD",0.02,0.0158404730461016,0.0248987921064494
"Niger","NER","AFRO",2021,5591,NA,166,2021-01-01,2021-12-31,365,1,"OWiD",0.0296905741370059,0.0253989578227709,0.0344818296467218
"Niger","NER","AFRO",2024,1066,NA,23,2024-09-02,2024-12-16,106,0.290212183436003,"dashboard:cholera_adm0_public_2024.csv",0.0215759849906191,0.0137253071042895,0.0321995071774814
"Nigeria","NGA","AFRO",1970,15,NA,4,1970-01-01,1970-12-31,365,1,"OWiD",0.266666666666667,0.0778715462910436,0.551003241036971
"Nigeria","NGA","AFRO",1971,22931,NA,2945,1971-01-01,1971-12-31,365,1,"OWiD",0.128428764554533,0.124123936740936,0.132828009567909
"Nigeria","NGA","AFRO",1972,1363,NA,96,1972-01-01,1972-12-31,365,1,"OWiD",0.070432868672047,0.0574200020663468,0.0853324029755894
"Nigeria","NGA","AFRO",1973,157,NA,27,1973-01-01,1973-12-31,365,1,"OWiD",0.171974522292994,0.116497043500272,0.240261497322038
"Nigeria","NGA","AFRO",1975,38,NA,1,1975-01-01,1975-12-31,365,1,"OWiD",0.0263157894736842,0.000666036204202366,0.13809902979242
"Nigeria","NGA","AFRO",1976,112,NA,25,1976-01-01,1976-12-31,365,1,"OWiD",0.223214285714286,0.149962415214836,0.311628567825246
"Nigeria","NGA","AFRO",1977,376,NA,10,1977-01-01,1977-12-31,365,1,"OWiD",0.0265957446808511,0.0128257732305652,0.048365506980211
"Nigeria","NGA","AFRO",1978,197,NA,20,1978-01-01,1978-12-31,365,1,"OWiD",0.101522842639594,0.0631232812122415,0.152434470300463
"Nigeria","NGA","AFRO",1979,293,NA,4,1979-01-01,1979-12-31,365,1,"OWiD",0.0136518771331058,0.0037318704419404,0.0345834259993377
"Nigeria","NGA","AFRO",1980,138,NA,25,1980-01-01,1980-12-31,365,1,"OWiD",0.181159420289855,0.12080195171648,0.255702960897173
"Nigeria","NGA","AFRO",1981,107,NA,18,1981-01-01,1981-12-31,365,1,"OWiD",0.168224299065421,0.10285656585747,0.25277473679453
"Nigeria","NGA","AFRO",1982,248,NA,18,1982-01-01,1982-12-31,365,1,"OWiD",0.0725806451612903,0.0435807159983982,0.112284600314881
"Nigeria","NGA","AFRO",1983,178,NA,2,1983-01-01,1983-12-31,365,1,"OWiD",0.0112359550561798,0.00136363457100266,0.0399968019101824
"Nigeria","NGA","AFRO",1984,1667,NA,185,1984-01-01,1984-12-31,365,1,"OWiD",0.110977804439112,0.0962944193065497,0.12704610634307
"Nigeria","NGA","AFRO",1985,30,NA,0,1985-01-01,1985-12-31,365,1,"OWiD",0,0,0.115703308222028
"Nigeria","NGA","AFRO",1986,91,NA,23,1986-01-01,1986-12-31,365,1,"OWiD",0.252747252747253,0.167455081404909,0.354727595580672
"Nigeria","NGA","AFRO",1987,1290,NA,111,1987-01-01,1987-12-31,365,1,"OWiD",0.086046511627907,0.071312649917342,0.102697244335522
"Nigeria","NGA","AFRO",1988,137,NA,10,1988-01-01,1988-12-31,365,1,"OWiD",0.072992700729927,0.0355563104976268,0.130139346914934
"Nigeria","NGA","AFRO",1989,1078,NA,61,1989-01-01,1989-12-31,365,1,"OWiD",0.0565862708719852,0.0435569930993051,0.072097276704222
"Nigeria","NGA","AFRO",1991,59478,NA,7654,1991-01-01,1991-12-31,365,1,"OWiD",0.12868623692794,0.126004933472025,0.131403826667805
"Nigeria","NGA","AFRO",1992,8687,NA,686,1992-01-01,1992-12-31,365,1,"OWiD",0.0789685737308622,0.0733816927031366,0.084839720837918
"Nigeria","NGA","AFRO",1993,4160,NA,266,1993-01-01,1993-12-31,365,1,"OWiD",0.0639423076923077,0.0566959909675092,0.0718080784962946
"Nigeria","NGA","AFRO",1994,2859,NA,313,1994-01-01,1994-12-31,365,1,"OWiD",0.109478838754809,0.0982626736731293,0.121501178940888
"Nigeria","NGA","AFRO",1995,1059,NA,87,1995-01-01,1995-12-31,365,1,"OWiD",0.0821529745042493,0.066321984205132,0.100349757738303
"Nigeria","NGA","AFRO",1996,12374,NA,1193,1996-01-01,1996-12-31,365,1,"OWiD",0.0964118312590916,0.091266310088652,0.10174806916687
"Nigeria","NGA","AFRO",1997,1322,NA,134,1997-01-01,1997-12-31,365,1,"OWiD",0.101361573373676,0.085614474468005,0.118905326444212
"Nigeria","NGA","AFRO",1998,3464,NA,187,1998-01-01,1998-12-31,365,1,"OWiD",0.0539838337182448,0.0466930547264105,0.0620383810633808
"Nigeria","NGA","AFRO",1999,26358,NA,2085,1999-01-01,1999-12-31,365,1,"OWiD",0.0791031185977692,0.0758723534430735,0.0824270258857072
"Nigeria","NGA","AFRO",2000,2799,NA,43,2000-01-01,2000-12-31,365,1,"OWiD",0.0153626295105395,0.0111397358847979,0.020638100401145
"Nigeria","NGA","AFRO",2001,2312,NA,119,2001-01-01,2001-12-31,365,1,"OWiD",0.0514705882352941,0.0428211183375444,0.061277600670442
"Nigeria","NGA","AFRO",2002,5429,NA,154,2002-01-01,2002-12-31,365,1,"OWiD",0.0283661816172407,0.0241129929492453,0.0331358540356952
"Nigeria","NGA","AFRO",2003,1933,NA,87,2003-01-01,2003-12-31,365,1,"OWiD",0.0450077599586136,0.0362037592766949,0.0552229814447193
"Nigeria","NGA","AFRO",2004,3186,NA,185,2004-01-01,2004-12-31,365,1,"OWiD",0.0580665411173886,0.0501976077426043,0.0667584065336155
"Nigeria","NGA","AFRO",2005,4477,NA,174,2005-01-01,2005-12-31,365,1,"OWiD",0.0388653115925843,0.0333948462500624,0.0449472400609625
"Nigeria","NGA","AFRO",2006,2028,NA,127,2006-01-01,2006-12-31,365,1,"OWiD",0.0626232741617357,0.0524704282043951,0.0740618261740363
"Nigeria","NGA","AFRO",2007,1661,NA,48,2007-01-01,2007-12-31,365,1,"OWiD",0.028898254063817,0.0213824901882509,0.0381338001791454
"Nigeria","NGA","AFRO",2008,5410,NA,247,2008-01-01,2008-12-31,365,1,"OWiD",0.0456561922365989,0.0402479527089257,0.0515610568851547
"Nigeria","NGA","AFRO",2009,13691,NA,431,2009-01-01,2009-12-31,365,1,"OWiD",0.0314805346578044,0.02861908345742,0.0345433159605358
"Nigeria","NGA","AFRO",2010,44456,NA,1712,2010-01-01,2010-12-31,365,1,"OWiD",0.0385099874032752,0.0367402153306329,0.0403403478133646
"Nigeria","NGA","AFRO",2011,23377,NA,742,2011-01-01,2011-12-31,365,1,"OWiD",0.031740599734782,0.029530305433798,0.0340682939845518
"Nigeria","NGA","AFRO",2012,597,NA,18,2012-01-01,2012-12-31,365,1,"OWiD",0.0301507537688442,0.0179651103496497,0.047233699144844
"Nigeria","NGA","AFRO",2013,6600,NA,229,2013-01-01,2013-12-31,365,1,"OWiD",0.0346969696969697,0.0304126211483221,0.0393985272457195
"Nigeria","NGA","AFRO",2014,35996,NA,755,2014-01-01,2014-12-31,365,1,"OWiD",0.0209745527280809,0.0195190575483583,0.0225080323961416
"Nigeria","NGA","AFRO",2015,5290,NA,186,2015-01-01,2015-12-31,365,1,"OWiD",0.0351606805293006,0.0303607195257743,0.0404818640266805
"Nigeria","NGA","AFRO",2016,768,NA,32,2016-01-01,2016-12-31,365,1,"OWiD",0.0416666666666667,0.0286715946677968,0.0583142203902529
"Nigeria","NGA","AFRO",2017,12174,NA,288,2017-01-01,2017-12-31,365,1,"OWiD",0.023656973878758,0.0210305889799268,0.0265143605807117
"Nigeria","NGA","AFRO",2018,45037,NA,836,2018-01-01,2018-12-31,365,1,"OWiD",0.0185625152652264,0.0173359617372876,0.0198516737829411
"Nigeria","NGA","AFRO",2019,2486,NA,43,2019-01-01,2019-12-31,365,1,"OWiD",0.0172968624296058,0.0125453832408412,0.0232286912440021
"Nigeria","NGA","AFRO",2020,596,NA,47,2020-01-01,2020-12-31,365,1,"OWiD",0.0788590604026846,0.0585156295009989,0.10348762608262
"Nigeria","NGA","AFRO",2021,111062,NA,3604,2021-01-01,2021-12-31,365,1,"OWiD",0.0324503430516288,0.0314159587994049,0.0335092353222571
"Nigeria","NGA","AFRO",2022,23839,0,597,2022-01-01,2022-12-31,365,1,"WHO_PDF_2022",0.0250429967699987,0.0230965574629432,0.0271063674247927
