"iso_code","year","poverty_ratio"
"SLV",1988,NA
"SLV",1989,19.4
"SLV",1990,NA
"SLV",1991,22.1
"SLV",1992,NA
"SLV",1993,NA
"SLV",1994,NA
"SLV",1995,13.3
"SLV",1996,15.3
"SLV",1997,NA
"SLV",1998,21
"SLV",1999,17.3
"SLV",2000,12.9
"SLV",2001,14.1
"SLV",2002,14.7
"SLV",2003,15.8
"SLV",2004,11.5
"SLV",2005,11.3
"SLV",2006,7.7
"SLV",2007,5.1
"SLV",2008,7.7
"SLV",2009,7.4
"SLV",2010,6.3
"SLV",2011,5.3
"SLV",2012,4.6
"SLV",2013,3.6
"SLV",2014,3.4
"SLV",2015,2.3
"SLV",2016,2.6
"SLV",2017,2.2
"SLV",2018,1.8
"SLV",2019,1.4
"SLV",2020,NA
"SLV",2021,3.6
"SLV",2022,3.4
"SLV",2023,NA
"SLV",2024,NA
"SMR",1960,NA
"SMR",1961,NA
"SMR",1962,NA
"SMR",1963,NA
"SMR",1964,NA
"SMR",1965,NA
"SMR",1966,NA
"SMR",1967,NA
"SMR",1968,NA
"SMR",1969,NA
"SMR",1970,NA
"SMR",1971,NA
"SMR",1972,NA
"SMR",1973,NA
"SMR",1974,NA
"SMR",1975,NA
"SMR",1976,NA
"SMR",1977,NA
"SMR",1978,NA
"SMR",1979,NA
"SMR",1980,NA
"SMR",1981,NA
"SMR",1982,NA
"SMR",1983,NA
"SMR",1984,NA
"SMR",1985,NA
"SMR",1986,NA
"SMR",1987,NA
"SMR",1988,NA
"SMR",1989,NA
"SMR",1990,NA
"SMR",1991,NA
"SMR",1992,NA
"SMR",1993,NA
"SMR",1994,NA
"SMR",1995,NA
"SMR",1996,NA
"SMR",1997,NA
"SMR",1998,NA
"SMR",1999,NA
"SMR",2000,NA
"SMR",2001,NA
"SMR",2002,NA
"SMR",2003,NA
"SMR",2004,NA
"SMR",2005,NA
"SMR",2006,NA
"SMR",2007,NA
"SMR",2008,NA
"SMR",2009,NA
"SMR",2010,NA
"SMR",2011,NA
"SMR",2012,NA
"SMR",2013,NA
"SMR",2014,NA
"SMR",2015,NA
"SMR",2016,NA
"SMR",2017,NA
"SMR",2018,NA
"SMR",2019,NA
"SMR",2020,NA
"SMR",2021,NA
"SMR",2022,NA
"SMR",2023,NA
"SMR",2024,NA
"SOM",1960,NA
"SOM",1961,NA
"SOM",1962,NA
"SOM",1963,NA
"SOM",1964,NA
"SOM",1965,NA
"SOM",1966,NA
"SOM",1967,NA
"SOM",1968,NA
"SOM",1969,NA
"SOM",1970,NA
"SOM",1971,NA
"SOM",1972,NA
"SOM",1973,NA
"SOM",1974,NA
"SOM",1975,NA
"SOM",1976,NA
"SOM",1977,NA
"SOM",1978,NA
"SOM",1979,NA
"SOM",1980,NA
"SOM",1981,NA
"SOM",1982,NA
"SOM",1983,NA
"SOM",1984,NA
"SOM",1985,NA
"SOM",1986,NA
"SOM",1987,NA
"SOM",1988,NA
"SOM",1989,NA
"SOM",1990,NA
"SOM",1991,NA
"SOM",1992,NA
"SOM",1993,NA
"SOM",1994,NA
"SOM",1995,NA
"SOM",1996,NA
"SOM",1997,NA
"SOM",1998,NA
"SOM",1999,NA
"SOM",2000,NA
"SOM",2001,NA
"SOM",2002,NA
"SOM",2003,NA
"SOM",2004,NA
"SOM",2005,NA
"SOM",2006,NA
"SOM",2007,NA
"SOM",2008,NA
"SOM",2009,NA
"SOM",2010,NA
"SOM",2011,NA
"SOM",2012,NA
"SOM",2013,NA
"SOM",2014,NA
"SOM",2015,NA
"SOM",2016,NA
"SOM",2017,NA
"SOM",2018,NA
"SOM",2019,NA
"SOM",2020,NA
"SOM",2021,NA
"SOM",2022,NA
"SOM",2023,NA
"SOM",2024,NA
"SRB",1960,NA
"SRB",1961,NA
"SRB",1962,NA
"SRB",1963,NA
"SRB",1964,NA
"SRB",1965,NA
"SRB",1966,NA
"SRB",1967,NA
"SRB",1968,NA
"SRB",1969,NA
"SRB",1970,NA
"SRB",1971,NA
"SRB",1972,NA
"SRB",1973,NA
"SRB",1974,NA
"SRB",1975,NA
"SRB",1976,NA
"SRB",1977,NA
"SRB",1978,NA
"SRB",1979,NA
"SRB",1980,NA
"SRB",1981,NA
"SRB",1982,NA
"SRB",1983,NA
"SRB",1984,NA
"SRB",1985,NA
"SRB",1986,NA
"SRB",1987,NA
"SRB",1988,NA
"SRB",1989,NA
"SRB",1990,NA
"SRB",1991,NA
"SRB",1992,NA
"SRB",1993,NA
"SRB",1994,NA
"SRB",1995,NA
"SRB",1996,NA
"SRB",1997,NA
"SRB",1998,NA
"SRB",1999,NA
"SRB",2000,NA
"SRB",2001,NA
"SRB",2002,NA
"SRB",2003,NA
"SRB",2004,NA
"SRB",2005,NA
"SRB",2006,NA
"SRB",2007,NA
"SRB",2008,NA
"SRB",2009,NA
"SRB",2010,NA
"SRB",2011,NA
"SRB",2012,5.3
"SRB",2013,5.8
"SRB",2014,6.9
"SRB",2015,6.6
"SRB",2016,6.4
"SRB",2017,5.4
"SRB",2018,2.9
"SRB",2019,2.3
"SRB",2020,1.6
"SRB",2021,1.2
"SRB",2022,NA
"SRB",2023,NA
"SRB",2024,NA
"SSA",1960,NA
"SSA",1961,NA
"SSA",1962,NA
"SSA",1963,NA
"SSA",1964,NA
"SSA",1965,NA
"SSA",1966,NA
"SSA",1967,NA
"SSA",1968,NA
"SSA",1969,NA
"SSA",1970,NA
"SSA",1971,NA
"SSA",1972,NA
"SSA",1973,NA
"SSA",1974,NA
"SSA",1975,NA
"SSA",1976,NA
"SSA",1977,NA
"SSA",1978,NA
"SSA",1979,NA
"SSA",1980,NA
"SSA",1981,NA
"SSA",1982,NA
"SSA",1983,NA
"SSA",1984,NA
"SSA",1985,NA
"SSA",1986,NA
"SSA",1987,NA
"SSA",1988,NA
"SSA",1989,NA
"SSA",1990,NA
"SSA",1991,NA
"SSA",1992,NA
"SSA",1993,NA
"SSA",1994,NA
"SSA",1995,NA
"SSA",1996,NA
"SSA",1997,NA
"SSA",1998,NA
"SSA",1999,NA
"SSA",2000,NA
"SSA",2001,NA
"SSA",2002,NA
"SSA",2003,NA
"SSA",2004,NA
"SSA",2005,NA
"SSA",2006,NA
"SSA",2007,NA
"SSA",2008,NA
"SSA",2009,NA
"SSA",2010,NA
"SSA",2011,NA
"SSA",2012,NA
"SSA",2013,NA
"SSA",2014,NA
"SSA",2015,NA
"SSA",2016,NA
"SSA",2017,NA
"SSA",2018,NA
"SSA",2019,NA
"SSA",2020,NA
"SSA",2021,NA
"SSA",2022,NA
"SSA",2023,NA
"SSA",2024,NA
"SSD",1960,NA
"SSD",1961,NA
"SSD",1962,NA
"SSD",1963,NA
"SSD",1964,NA
"SSD",1965,NA
"SSD",1966,NA
"SSD",1967,NA
"SSD",1968,NA
"SSD",1969,NA
"SSD",1970,NA
"SSD",1971,NA
"SSD",1972,NA
"SSD",1973,NA
"SSD",1974,NA
"SSD",1975,NA
"SSD",1976,NA
"SSD",1977,NA
"SSD",1978,NA
"SSD",1979,NA
"SSD",1980,NA
"SSD",1981,NA
"SSD",1982,NA
"SSD",1983,NA
"SSD",1984,NA
"SSD",1985,NA
"SSD",1986,NA
"SSD",1987,NA
"SSD",1988,NA
"SSD",1989,NA
"SSD",1990,NA
"SSD",1991,NA
"SSD",1992,NA
"SSD",1993,NA
"SSD",1994,NA
"SSD",1995,NA
"SSD",1996,NA
"SSD",1997,NA
"SSD",1998,NA
"SSD",1999,NA
"SSD",2000,NA
"SSD",2001,NA
"SSD",2002,NA
"SSD",2003,NA
"SSD",2004,NA
"SSD",2005,NA
"SSD",2006,NA
"SSD",2007,NA
"SSD",2008,NA
"SSD",2009,34.5
"SSD",2010,NA
"SSD",2011,NA
"SSD",2012,NA
"SSD",2013,NA
"SSD",2014,NA
"SSD",2015,NA
"SSD",2016,67.3
"SSD",2017,NA
"SSD",2018,NA
"SSD",2019,NA
"SSD",2020,NA
"SSD",2021,NA
"SSD",2022,NA
"SSD",2023,NA
"SSD",2024,NA
"SSF",1960,NA
"SSF",1961,NA
"SSF",1962,NA
"SSF",1963,NA
"SSF",1964,NA
"SSF",1965,NA
"SSF",1966,NA
"SSF",1967,NA
"SSF",1968,NA
"SSF",1969,NA
"SSF",1970,NA
"SSF",1971,NA
"SSF",1972,NA
"SSF",1973,NA
"SSF",1974,NA
"SSF",1975,NA
"SSF",1976,NA
"SSF",1977,NA
"SSF",1978,NA
"SSF",1979,NA
"SSF",1980,NA
"SSF",1981,NA
"SSF",1982,NA
"SSF",1983,NA
"SSF",1984,NA
"SSF",1985,NA
"SSF",1986,NA
"SSF",1987,NA
"SSF",1988,NA
"SSF",1989,NA
"SSF",1990,54.6
"SSF",1991,56.1
"SSF",1992,57.1
"SSF",1993,58.2
"SSF",1994,58.5
"SSF",1995,58
"SSF",1996,57.4
"SSF",1997,57
"SSF",1998,56.7
"SSF",1999,56.4
"SSF",2000,56
"SSF",2001,55
"SSF",2002,54.4
"SSF",2003,53.2
"SSF",2004,50.4
"SSF",2005,48.7
"SSF",2006,47.2
"SSF",2007,46
"SSF",2008,44.5
"SSF",2009,43.9
"SSF",2010,42.1
"SSF",2011,41
"SSF",2012,39.8
"SSF",2013,38.9
"SSF",2014,38.1
"SSF",2015,38.2
"SSF",2016,38
"SSF",2017,37.5
"SSF",2018,36.9
"SSF",2019,36.7
"SSF",2020,NA
"SSF",2021,NA
"SSF",2022,NA
"SSF",2023,NA
"SSF",2024,NA
"SST",1960,NA
"SST",1961,NA
"SST",1962,NA
"SST",1963,NA
"SST",1964,NA
"SST",1965,NA
"SST",1966,NA
"SST",1967,NA
"SST",1968,NA
"SST",1969,NA
"SST",1970,NA
"SST",1971,NA
"SST",1972,NA
"SST",1973,NA
"SST",1974,NA
"SST",1975,NA
"SST",1976,NA
"SST",1977,NA
"SST",1978,NA
"SST",1979,NA
"SST",1980,NA
"SST",1981,NA
"SST",1982,NA
"SST",1983,NA
"SST",1984,NA
"SST",1985,NA
"SST",1986,NA
"SST",1987,NA
"SST",1988,NA
"SST",1989,NA
"SST",1990,NA
"SST",1991,NA
"SST",1992,NA
"SST",1993,NA
"SST",1994,NA
"SST",1995,NA
"SST",1996,NA
"SST",1997,NA
"SST",1998,NA
"SST",1999,NA
"SST",2000,NA
"SST",2001,NA
"SST",2002,NA
"SST",2003,NA
"SST",2004,NA
"SST",2005,NA
"SST",2006,NA
"SST",2007,NA
"SST",2008,NA
"SST",2009,NA
"SST",2010,NA
"SST",2011,NA
"SST",2012,NA
"SST",2013,NA
"SST",2014,NA
"SST",2015,NA
"SST",2016,NA
"SST",2017,NA
"SST",2018,NA
"SST",2019,NA
"SST",2020,NA
"SST",2021,NA
"SST",2022,NA
"SST",2023,NA
"SST",2024,NA
"STP",1960,NA
"STP",1961,NA
"STP",1962,NA
"STP",1963,NA
"STP",1964,NA
"STP",1965,NA
"STP",1966,NA
"STP",1967,NA
"STP",1968,NA
"STP",1969,NA
"STP",1970,NA
"STP",1971,NA
"STP",1972,NA
"STP",1973,NA
"STP",1974,NA
"STP",1975,NA
"STP",1976,NA
"STP",1977,NA
"STP",1978,NA
"STP",1979,NA
"STP",1980,NA
"STP",1981,NA
"STP",1982,NA
"STP",1983,NA
"STP",1984,NA
"STP",1985,NA
"STP",1986,NA
"STP",1987,NA
"STP",1988,NA
"STP",1989,NA
"STP",1990,NA
"STP",1991,NA
"STP",1992,NA
"STP",1993,NA
"STP",1994,NA
"STP",1995,NA
"STP",1996,NA
"STP",1997,NA
"STP",1998,NA
"STP",1999,NA
"STP",2000,20.4
"STP",2001,NA
"STP",2002,NA
"STP",2003,NA
"STP",2004,NA
"STP",2005,NA
"STP",2006,NA
"STP",2007,NA
"STP",2008,NA
"STP",2009,NA
"STP",2010,22.6
"STP",2011,NA
"STP",2012,NA
"STP",2013,NA
"STP",2014,NA
"STP",2015,NA
"STP",2016,NA
"STP",2017,15.7
"STP",2018,NA
"STP",2019,NA
"STP",2020,NA
"STP",2021,NA
"STP",2022,NA
"STP",2023,NA
"STP",2024,NA
"SUR",1960,NA
"SUR",1961,NA
"SUR",1962,NA
"SUR",1963,NA
"SUR",1964,NA
"SUR",1965,NA
"SUR",1966,NA
"SUR",1967,NA
"SUR",1968,NA
"SUR",1969,NA
"SUR",1970,NA
"SUR",1971,NA
"SUR",1972,NA
"SUR",1973,NA
"SUR",1974,NA
"SUR",1975,NA
"SUR",1976,NA
"SUR",1977,NA
"SUR",1978,NA
"SUR",1979,NA
"SUR",1980,NA
"SUR",1981,NA
"SUR",1982,NA
"SUR",1983,NA
"SUR",1984,NA
"SUR",1985,NA
"SUR",1986,NA
"SUR",1987,NA
"SUR",1988,NA
"SUR",1989,NA
"SUR",1990,NA
"SUR",1991,NA
"SUR",1992,NA
"SUR",1993,NA
"SUR",1994,NA
"SUR",1995,NA
"SUR",1996,NA
"SUR",1997,NA
"SUR",1998,NA
"SUR",1999,NA
"SUR",2000,NA
"SUR",2001,NA
"SUR",2002,NA
"SUR",2003,NA
"SUR",2004,NA
"SUR",2005,NA
"SUR",2006,NA
"SUR",2007,NA
"SUR",2008,NA
"SUR",2009,NA
"SUR",2010,NA
"SUR",2011,NA
"SUR",2012,NA
"SUR",2013,NA
"SUR",2014,NA
"SUR",2015,NA
"SUR",2016,NA
"SUR",2017,NA
"SUR",2018,NA
"SUR",2019,NA
"SUR",2020,NA
"SUR",2021,NA
"SUR",2022,1.1
"SUR",2023,NA
"SUR",2024,NA
"SVK",1960,NA
"SVK",1961,NA
"SVK",1962,NA
"SVK",1963,NA
"SVK",1964,NA
"SVK",1965,NA
"SVK",1966,NA
"SVK",1967,NA
"SVK",1968,NA
"SVK",1969,NA
"SVK",1970,NA
"SVK",1971,NA
"SVK",1972,NA
"SVK",1973,NA
"SVK",1974,NA
"SVK",1975,NA
"SVK",1976,NA
"SVK",1977,NA
"SVK",1978,NA
"SVK",1979,NA
"SVK",1980,NA
"SVK",1981,NA
"SVK",1982,NA
"SVK",1983,NA
"SVK",1984,NA
"SVK",1985,NA
"SVK",1986,NA
"SVK",1987,NA
"SVK",1988,NA
"SVK",1989,NA
"SVK",1990,NA
"SVK",1991,NA
"SVK",1992,NA
"SVK",1993,NA
"SVK",1994,NA
"SVK",1995,NA
"SVK",1996,NA
"SVK",1997,NA
"SVK",1998,NA
"SVK",1999,NA
"SVK",2000,NA
"SVK",2001,NA
"SVK",2002,NA
"SVK",2003,NA
"SVK",2004,0.1
"SVK",2005,0.2
"SVK",2006,0.2
"SVK",2007,0.4
"SVK",2008,0.4
"SVK",2009,0.4
"SVK",2010,0.5
"SVK",2011,0.4
"SVK",2012,0.4
"SVK",2013,0.3
"SVK",2014,0.7
"SVK",2015,0.7
"SVK",2016,1.4
"SVK",2017,0.2
"SVK",2018,0.2
"SVK",2019,0.1
"SVK",2020,0.2
"SVK",2021,0.1
"SVK",2022,NA
"SVK",2023,NA
"SVK",2024,NA
"SVN",1960,NA
"SVN",1961,NA
"SVN",1962,NA
"SVN",1963,NA
"SVN",1964,NA
"SVN",1965,NA
"SVN",1966,NA
"SVN",1967,NA
"SVN",1968,NA
"SVN",1969,NA
"SVN",1970,NA
"SVN",1971,NA
"SVN",1972,NA
"SVN",1973,NA
"SVN",1974,NA
"SVN",1975,NA
"SVN",1976,NA
"SVN",1977,NA
"SVN",1978,NA
"SVN",1979,NA
"SVN",1980,NA
"SVN",1981,NA
"SVN",1982,NA
"SVN",1983,NA
"SVN",1984,NA
"SVN",1985,NA
"SVN",1986,NA
"SVN",1987,NA
"SVN",1988,NA
"SVN",1989,NA
"SVN",1990,NA
"SVN",1991,NA
"SVN",1992,NA
"SVN",1993,NA
"SVN",1994,NA
"SVN",1995,NA
"SVN",1996,NA
"SVN",1997,NA
"SVN",1998,NA
"SVN",1999,NA
"SVN",2000,NA
"SVN",2001,NA
"SVN",2002,NA
"SVN",2003,NA
"SVN",2004,0
"SVN",2005,0.1
"SVN",2006,0.1
"SVN",2007,0
"SVN",2008,0
"SVN",2009,0
"SVN",2010,0
"SVN",2011,0
"SVN",2012,0
"SVN",2013,0
"SVN",2014,0
"SVN",2015,0
"SVN",2016,0
"SVN",2017,0
"SVN",2018,0
"SVN",2019,0
"SVN",2020,0
"SVN",2021,0
"SVN",2022,NA
"SVN",2023,NA
"SVN",2024,NA
"SWE",1960,NA
"SWE",1961,NA
"SWE",1962,NA
"SWE",1963,NA
"SWE",1964,NA
"SWE",1965,NA
"SWE",1966,NA
"SWE",1967,NA
"SWE",1968,NA
"SWE",1969,NA
"SWE",1970,NA
"SWE",1971,NA
"SWE",1972,NA
"SWE",1973,NA
"SWE",1974,NA
"SWE",1975,0.5
"SWE",1976,NA
"SWE",1977,NA
"SWE",1978,NA
"SWE",1979,NA
"SWE",1980,NA
"SWE",1981,0.2
"SWE",1982,NA
"SWE",1983,NA
"SWE",1984,NA
"SWE",1985,NA
"SWE",1986,NA
"SWE",1987,0.2
"SWE",1988,NA
"SWE",1989,NA
"SWE",1990,NA
"SWE",1991,NA
"SWE",1992,0.2
"SWE",1993,NA
"SWE",1994,NA
"SWE",1995,0.2
"SWE",1996,NA
"SWE",1997,NA
"SWE",1998,NA
"SWE",1999,NA
"SWE",2000,0
"SWE",2001,0.2
"SWE",2002,0
"SWE",2003,0.3
"SWE",2004,0.4
"SWE",2005,1.1
"SWE",2006,0.4
"SWE",2007,0.4
"SWE",2008,0.6
"SWE",2009,0.5
"SWE",2010,0.5
"SWE",2011,0.6
"SWE",2012,0.5
"SWE",2013,0.7
"SWE",2014,0.5
"SWE",2015,0.6
"SWE",2016,0.3
"SWE",2017,0.2
"SWE",2018,0.7
"SWE",2019,0.3
"SWE",2020,0.4
"SWE",2021,0.6
"SWE",2022,NA
"SWE",2023,NA
"SWE",2024,NA
"SWZ",1960,NA
"SWZ",1961,NA
"SWZ",1962,NA
"SWZ",1963,NA
"SWZ",1964,NA
"SWZ",1965,NA
"SWZ",1966,NA
"SWZ",1967,NA
"SWZ",1968,NA
"SWZ",1969,NA
"SWZ",1970,NA
"SWZ",1971,NA
"SWZ",1972,NA
"SWZ",1973,NA
"SWZ",1974,NA
"SWZ",1975,NA
"SWZ",1976,NA
"SWZ",1977,NA
"SWZ",1978,NA
"SWZ",1979,NA
"SWZ",1980,NA
"SWZ",1981,NA
"SWZ",1982,NA
"SWZ",1983,NA
"SWZ",1984,NA
"SWZ",1985,NA
"SWZ",1986,NA
"SWZ",1987,NA
"SWZ",1988,NA
"SWZ",1989,NA
"SWZ",1990,NA
"SWZ",1991,NA
"SWZ",1992,NA
"SWZ",1993,NA
"SWZ",1994,85.4
"SWZ",1995,NA
"SWZ",1996,NA
"SWZ",1997,NA
"SWZ",1998,NA
"SWZ",1999,NA
"SWZ",2000,56.1
"SWZ",2001,NA
"SWZ",2002,NA
"SWZ",2003,NA
"SWZ",2004,NA
"SWZ",2005,NA
"SWZ",2006,NA
"SWZ",2007,NA
"SWZ",2008,NA
"SWZ",2009,49.3
"SWZ",2010,NA
"SWZ",2011,NA
"SWZ",2012,NA
"SWZ",2013,NA
"SWZ",2014,NA
"SWZ",2015,NA
"SWZ",2016,36.1
"SWZ",2017,NA
"SWZ",2018,NA
"SWZ",2019,NA
"SWZ",2020,NA
"SWZ",2021,NA
"SWZ",2022,NA
"SWZ",2023,NA
"SWZ",2024,NA
"SXM",1960,NA
"SXM",1961,NA
"SXM",1962,NA
"SXM",1963,NA
"SXM",1964,NA
"SXM",1965,NA
"SXM",1966,NA
"SXM",1967,NA
"SXM",1968,NA
"SXM",1969,NA
"SXM",1970,NA
"SXM",1971,NA
"SXM",1972,NA
"SXM",1973,NA
"SXM",1974,NA
"SXM",1975,NA
"SXM",1976,NA
"SXM",1977,NA
"SXM",1978,NA
"SXM",1979,NA
"SXM",1980,NA
"SXM",1981,NA
"SXM",1982,NA
"SXM",1983,NA
"SXM",1984,NA
"SXM",1985,NA
"SXM",1986,NA
"SXM",1987,NA
"SXM",1988,NA
"SXM",1989,NA
"SXM",1990,NA
"SXM",1991,NA
"SXM",1992,NA
"SXM",1993,NA
"SXM",1994,NA
"SXM",1995,NA
"SXM",1996,NA
"SXM",1997,NA
"SXM",1998,NA
"SXM",1999,NA
"SXM",2000,NA
"SXM",2001,NA
"SXM",2002,NA
"SXM",2003,NA
"SXM",2004,NA
"SXM",2005,NA
"SXM",2006,NA
"SXM",2007,NA
"SXM",2008,NA
"SXM",2009,NA
"SXM",2010,NA
"SXM",2011,NA
"SXM",2012,NA
"SXM",2013,NA
"SXM",2014,NA
"SXM",2015,NA
"SXM",2016,NA
"SXM",2017,NA
"SXM",2018,NA
"SXM",2019,NA
"SXM",2020,NA
"SXM",2021,NA
"SXM",2022,NA
"SXM",2023,NA
"SXM",2024,NA
"SYC",1960,NA
"SYC",1961,NA
"SYC",1962,NA
"SYC",1963,NA
"SYC",1964,NA
"SYC",1965,NA
"SYC",1966,NA
"SYC",1967,NA
"SYC",1968,NA
"SYC",1969,NA
"SYC",1970,NA
"SYC",1971,NA
"SYC",1972,NA
"SYC",1973,NA
"SYC",1974,NA
"SYC",1975,NA
"SYC",1976,NA
"SYC",1977,NA
"SYC",1978,NA
"SYC",1979,NA
"SYC",1980,NA
"SYC",1981,NA
"SYC",1982,NA
"SYC",1983,NA
"SYC",1984,NA
"SYC",1985,NA
"SYC",1986,NA
"SYC",1987,NA
"SYC",1988,NA
"SYC",1989,NA
"SYC",1990,NA
"SYC",1991,NA
"SYC",1992,NA
"SYC",1993,NA
"SYC",1994,NA
"SYC",1995,NA
"SYC",1996,NA
"SYC",1997,NA
"SYC",1998,NA
"SYC",1999,NA
"SYC",2000,NA
"SYC",2001,NA
"SYC",2002,NA
"SYC",2003,NA
"SYC",2004,NA
"SYC",2005,NA
"SYC",2006,NA
"SYC",2007,NA
"SYC",2008,NA
"SYC",2009,NA
"SYC",2010,NA
"SYC",2011,NA
"SYC",2012,NA
"SYC",2013,1.2
"SYC",2014,NA
"SYC",2015,NA
"SYC",2016,NA
"SYC",2017,NA
"SYC",2018,0.5
"SYC",2019,NA
"SYC",2020,NA
"SYC",2021,NA
"SYC",2022,NA
"SYC",2023,NA
"SYC",2024,NA
"SYR",1960,NA
"SYR",1961,NA
"SYR",1962,NA
"SYR",1963,NA
"SYR",1964,NA
"SYR",1965,NA
"SYR",1966,NA
"SYR",1967,NA
"SYR",1968,NA
"SYR",1969,NA
"SYR",1970,NA
"SYR",1971,NA
"SYR",1972,NA
"SYR",1973,NA
"SYR",1974,NA
"SYR",1975,NA
"SYR",1976,NA
"SYR",1977,NA
"SYR",1978,NA
"SYR",1979,NA
"SYR",1980,NA
"SYR",1981,NA
"SYR",1982,NA
"SYR",1983,NA
"SYR",1984,NA
"SYR",1985,NA
"SYR",1986,NA
"SYR",1987,NA
"SYR",1988,NA
"SYR",1989,NA
"SYR",1990,NA
"SYR",1991,NA
"SYR",1992,NA
"SYR",1993,NA
"SYR",1994,NA
"SYR",1995,NA
"SYR",1996,2.4
"SYR",1997,NA
"SYR",1998,NA
"SYR",1999,NA
"SYR",2000,NA
"SYR",2001,NA
"SYR",2002,NA
"SYR",2003,1.1
"SYR",2004,NA
"SYR",2005,NA
"SYR",2006,1.8
"SYR",2007,NA
"SYR",2008,NA
"SYR",2009,1.2
"SYR",2010,NA
"SYR",2011,NA
"SYR",2012,NA
"SYR",2013,NA
"SYR",2014,NA
"SYR",2015,NA
"SYR",2016,NA
"SYR",2017,NA
"SYR",2018,NA
"SYR",2019,NA
"SYR",2020,NA
"SYR",2021,NA
"SYR",2022,24.8
"SYR",2023,NA
"SYR",2024,NA
"TCA",1960,NA
"TCA",1961,NA
"TCA",1962,NA
"TCA",1963,NA
"TCA",1964,NA
"TCA",1965,NA
"TCA",1966,NA
"TCA",1967,NA
"TCA",1968,NA
"TCA",1969,NA
"TCA",1970,NA
"TCA",1971,NA
"TCA",1972,NA
"TCA",1973,NA
"TCA",1974,NA
"TCA",1975,NA
"TCA",1976,NA
"TCA",1977,NA
"TCA",1978,NA
"TCA",1979,NA
"TCA",1980,NA
"TCA",1981,NA
"TCA",1982,NA
"TCA",1983,NA
"TCA",1984,NA
"TCA",1985,NA
"TCA",1986,NA
"TCA",1987,NA
"TCA",1988,NA
"TCA",1989,NA
"TCA",1990,NA
"TCA",1991,NA
"TCA",1992,NA
"TCA",1993,NA
"TCA",1994,NA
"TCA",1995,NA
"TCA",1996,NA
"TCA",1997,NA
"TCA",1998,NA
"TCA",1999,NA
"TCA",2000,NA
"TCA",2001,NA
"TCA",2002,NA
"TCA",2003,NA
"TCA",2004,NA
"TCA",2005,NA
"TCA",2006,NA
"TCA",2007,NA
"TCA",2008,NA
"TCA",2009,NA
"TCA",2010,NA
"TCA",2011,NA
"TCA",2012,NA
"TCA",2013,NA
"TCA",2014,NA
"TCA",2015,NA
"TCA",2016,NA
"TCA",2017,NA
"TCA",2018,NA
"TCA",2019,NA
"TCA",2020,NA
"TCA",2021,NA
"TCA",2022,NA
"TCA",2023,NA
"TCA",2024,NA
"TCD",1960,NA
"TCD",1961,NA
"TCD",1962,NA
"TCD",1963,NA
"TCD",1964,NA
"TCD",1965,NA
"TCD",1966,NA
"TCD",1967,NA
"TCD",1968,NA
"TCD",1969,NA
"TCD",1970,NA
"TCD",1971,NA
"TCD",1972,NA
"TCD",1973,NA
"TCD",1974,NA
"TCD",1975,NA
"TCD",1976,NA
"TCD",1977,NA
"TCD",1978,NA
"TCD",1979,NA
"TCD",1980,NA
"TCD",1981,NA
"TCD",1982,NA
"TCD",1983,NA
"TCD",1984,NA
"TCD",1985,NA
"TCD",1986,NA
"TCD",1987,NA
"TCD",1988,NA
"TCD",1989,NA
"TCD",1990,NA
"TCD",1991,NA
"TCD",1992,NA
"TCD",1993,NA
"TCD",1994,NA
"TCD",1995,NA
"TCD",1996,NA
"TCD",1997,NA
"TCD",1998,NA
"TCD",1999,NA
"TCD",2000,NA
"TCD",2001,NA
"TCD",2002,NA
"TCD",2003,57.8
"TCD",2004,NA
"TCD",2005,NA
"TCD",2006,NA
"TCD",2007,NA
"TCD",2008,NA
"TCD",2009,NA
"TCD",2010,NA
"TCD",2011,36.6
"TCD",2012,NA
"TCD",2013,NA
"TCD",2014,NA
"TCD",2015,NA
"TCD",2016,NA
"TCD",2017,NA
"TCD",2018,30.9
"TCD",2019,NA
"TCD",2020,NA
"TCD",2021,NA
"TCD",2022,30.8
"TCD",2023,NA
"TCD",2024,NA
"TEA",1960,NA
"TEA",1961,NA
"TEA",1962,NA
"TEA",1963,NA
"TEA",1964,NA
"TEA",1965,NA
"TEA",1966,NA
"TEA",1967,NA
"TEA",1968,NA
"TEA",1969,NA
"TEA",1970,NA
"TEA",1971,NA
"TEA",1972,NA
"TEA",1973,NA
"TEA",1974,NA
"TEA",1975,NA
"TEA",1976,NA
"TEA",1977,NA
"TEA",1978,NA
"TEA",1979,NA
"TEA",1980,NA
"TEA",1981,NA
"TEA",1982,NA
"TEA",1983,NA
"TEA",1984,NA
"TEA",1985,NA
"TEA",1986,NA
"TEA",1987,NA
"TEA",1988,NA
"TEA",1989,NA
"TEA",1990,NA
"TEA",1991,NA
"TEA",1992,NA
"TEA",1993,NA
"TEA",1994,NA
"TEA",1995,NA
"TEA",1996,NA
"TEA",1997,NA
"TEA",1998,NA
"TEA",1999,NA
"TEA",2000,NA
"TEA",2001,NA
"TEA",2002,NA
"TEA",2003,NA
"TEA",2004,NA
"TEA",2005,NA
"TEA",2006,NA
"TEA",2007,NA
"TEA",2008,NA
"TEA",2009,NA
"TEA",2010,NA
"TEA",2011,NA
"TEA",2012,NA
"TEA",2013,NA
"TEA",2014,NA
"TEA",2015,NA
"TEA",2016,NA
"TEA",2017,NA
"TEA",2018,NA
"TEA",2019,NA
"TEA",2020,NA
