"iso_code","year","total_population","births_per_1000","deaths_per_1000"
"BWA",2097,3853601.5,10.962,11.822
"BWA",2098,3847968,10.907,11.878
"BWA",2099,3842430.5,10.842,11.934
"BWA",2100,3836824.5,10.783,11.998
"CAF",1967,1960443.5,43.605,21.682
"CAF",1968,2005100,43.838,21.207
"CAF",1969,2051515.5,43.654,20.712
"CAF",1970,2097505,43.434,20.221
"CAF",1971,2141449.5,43.142,19.727
"CAF",1972,2183768.5,42.776,19.243
"CAF",1973,2226008,42.357,18.761
"CAF",1974,2269338.5,42.008,18.311
"CAF",1975,2313916.5,41.716,17.901
"CAF",1976,2348565.5,42.233,17.654
"CAF",1977,2372930.5,42.91,17.441
"CAF",1978,2397961,43.673,17.282
"CAF",1979,2423794.5,44.433,17.16
"CAF",1980,2450535,45.119,17.06
"CAF",1981,2478402,45.784,16.979
"CAF",1982,2507375,46.143,16.897
"CAF",1983,2537399.5,46.543,16.828
"CAF",1984,2568609.5,46.897,16.766
"CAF",1985,2600932.5,47.183,16.707
"CAF",1986,2634257.5,47.473,16.668
"CAF",1987,2669155,47.905,16.656
"CAF",1988,2713965.5,47.781,16.589
"CAF",1989,2783970.5,47.33,16.45
"CAF",1990,2871909.5,46.839,16.369
"CAF",1991,2963191.5,46.243,16.313
"CAF",1992,3058830.5,45.356,16.28
"CAF",1993,3157839,44.698,16.238
"CAF",1994,3257953.5,44.188,16.274
"CAF",1995,3348051.5,44.113,16.411
"CAF",1996,3435965,43.663,16.489
"CAF",1997,3531699.5,43.023,16.583
"CAF",1998,3628826.5,42.556,16.553
"CAF",1999,3729449.5,42.311,16.541
"CAF",2000,3833416.5,42.058,16.632
"CAF",2001,3919487,41.95,16.539
"CAF",2002,4006077.5,41.407,16.298
"CAF",2003,4103086,41.704,15.982
"CAF",2004,4192826,41.558,15.669
"CAF",2005,4288810.5,41.775,15.303
"CAF",2006,4377579,42.193,15.036
"CAF",2007,4462770.5,42.192,14.6
"CAF",2008,4558983.5,42.457,14.243
"CAF",2009,4529046.5,43.644,72.483
"CAF",2010,4492995.5,44.961,15.907
"CAF",2011,4565021.5,45.314,14.008
"CAF",2012,4610848,45.147,13.311
"CAF",2013,4642419,44.657,14.395
"CAF",2014,4623182,44.647,21.406
"CAF",2015,4629320.5,43.338,12.683
"CAF",2016,4713663.5,43.391,13.177
"CAF",2017,4793510.5,43.742,16.943
"CAF",2018,4878657,43.838,12.403
"CAF",2019,4944703.5,44.108,30.25
"CAF",2020,5026628.5,44.475,13.259
"CAF",2021,5112100,45.226,20.89
"CAF",2022,5098039.5,45.425,55.126
"CAF",2023,5152420.5,46.358,9.419
"CAF",2024,5330689.5,46.193,9.379
"CAF",2025,5513282,45.361,9.268
"CAF",2026,5698984,44.707,9.136
"CAF",2027,5888122.5,44.139,9.008
"CAF",2028,6082464.5,43.571,8.875
"CAF",2029,6279732,42.928,8.74
"CAF",2030,6478245.5,42.223,8.594
"CAF",2031,6680057.5,41.413,8.45
"CAF",2032,6884138.5,40.636,8.308
"CAF",2033,7089443,39.564,8.157
"CAF",2034,7296247,38.542,8.013
"CAF",2035,7502587,37.618,7.873
"CAF",2036,7707561,36.679,7.739
"CAF",2037,7911631,35.875,7.614
"CAF",2038,8115862.5,34.994,7.496
"CAF",2039,8321555.5,34.286,7.386
"CAF",2040,8526455,33.488,7.283
"CAF",2041,8729073.5,32.687,7.182
"CAF",2042,8931162.5,32.139,7.095
"CAF",2043,9134995.5,31.656,7.013
"CAF",2044,9341762,31.197,6.947
"CAF",2045,9550893,30.732,6.884
"CAF",2046,9761444,30.287,6.823
"CAF",2047,9972764,29.869,6.773
"CAF",2048,10186017,29.474,6.725
"CAF",2049,10400625.5,29.082,6.679
"CAF",2050,10616752.5,28.634,6.631
"CAF",2051,10834361,28.223,6.599
"CAF",2052,11052358,27.803,6.568
"CAF",2053,11271689.5,27.387,6.541
"CAF",2054,11491188,26.978,6.52
"CAF",2055,11710159.5,26.575,6.511
"CAF",2056,11928607,26.194,6.506
"CAF",2057,12146810.5,25.808,6.504
"CAF",2058,12364354,25.431,6.51
"CAF",2059,12580147.5,25.01,6.516
"CAF",2060,12794248,24.588,6.532
"CAF",2061,13005374.5,24.203,6.552
"CAF",2062,13214263,23.846,6.579
"CAF",2063,13423521.5,23.462,6.616
"CAF",2064,13629236.5,23.073,6.651
"CAF",2065,13830255.5,22.69,6.692
"CAF",2066,14030004,22.304,6.744
"CAF",2067,14229120,21.926,6.794
"CAF",2068,14425337.5,21.542,6.855
"CAF",2069,14618133,21.195,6.922
"CAF",2070,14809843.5,20.858,6.991
"CAF",2071,14997823.5,20.545,7.067
"CAF",2072,15178490.5,20.24,7.146
"CAF",2073,15355547,19.938,7.229
"CAF",2074,15528202.5,19.676,7.313
"CAF",2075,15697683.5,19.407,7.405
"CAF",2076,15868014,19.125,7.494
"CAF",2077,16035525.5,18.886,7.589
"CAF",2078,16196829,18.649,7.689
"CAF",2079,16350362,18.457,7.792
"CAF",2080,16502027,18.251,7.889
"CAF",2081,16652248,18.047,7.991
"CAF",2082,16799360.5,17.849,8.089
"CAF",2083,16945083,17.661,8.183
"CAF",2084,17086351,17.473,8.28
"CAF",2085,17221559,17.304,8.377
"CAF",2086,17354298,17.133,8.472
"CAF",2087,17483565.5,16.951,8.572
"CAF",2088,17607042,16.75,8.668
"CAF",2089,17724407,16.583,8.771
"CAF",2090,17838606.5,16.413,8.872
"CAF",2091,17951022.5,16.25,8.977
"CAF",2092,18059046,16.058,9.075
"CAF",2093,18162241.5,15.868,9.179
"CAF",2094,18261242,15.7,9.279
"CAF",2095,18358755.5,15.535,9.366
"CAF",2096,18451738.5,15.359,9.456
"CAF",2097,18538428,15.191,9.558
"CAF",2098,18622113.5,15.025,9.657
"CAF",2099,18703140,14.882,9.755
"CAF",2100,18779149.5,14.729,9.856
"CIV",1967,4799744,53.547,23.176
"CIV",1968,4990021.5,53.302,22.548
"CIV",1969,5192220.5,53.018,21.906
"CIV",1970,5411567,52.682,21.255
"CIV",1971,5650868,52.427,20.588
"CIV",1972,5909715.5,52.202,19.909
"CIV",1973,6184943.5,52.154,19.263
"CIV",1974,6474057.5,52.033,18.609
"CIV",1975,6776296.5,51.738,17.961
"CIV",1976,7057957.5,51.674,17.395
"CIV",1977,7321950.5,51.027,16.766
"CIV",1978,7603130,49.935,16.104
"CIV",1979,7902267.5,49.582,15.557
"CIV",1980,8220714,49.275,15.138
"CIV",1981,8556596.5,49.01,14.796
"CIV",1982,8907936.5,48.769,14.507
"CIV",1983,9272744,48.478,14.251
"CIV",1984,9650516,48.402,14.009
"CIV",1985,10040482.5,48.13,13.814
"CIV",1986,10440917,47.872,13.66
"CIV",1987,10851474.5,47.699,13.542
"CIV",1988,11275188.5,47.051,13.475
"CIV",1989,11719770.5,46.722,13.438
"CIV",1990,12189777.5,46.487,13.457
"CIV",1991,12683870,46.067,13.478
"CIV",1992,13200310.5,45.559,13.492
"CIV",1993,13735951,44.844,13.484
"CIV",1994,14287201.5,44.169,13.493
"CIV",1995,14855564.5,44.101,13.559
"CIV",1996,15442312,43.969,13.55
"CIV",1997,16047170,44.081,13.547
"CIV",1998,16663948.5,44.183,13.628
"CIV",1999,17215935.5,44.24,13.592
"CIV",2000,17699004,44.278,13.478
"CIV",2001,18178913,43.902,13.36
"CIV",2002,18654771.5,43.4,13.183
"CIV",2003,19125542,42.802,13.092
"CIV",2004,19595000.5,42.276,12.706
"CIV",2005,20068457.5,41.927,12.344
"CIV",2006,20546802,41.441,11.996
"CIV",2007,21030558,40.961,11.611
"CIV",2008,21514438.5,40.474,11.163
"CIV",2009,21997939.5,40.745,10.995
"CIV",2010,22488064.5,40.936,10.851
"CIV",2011,22981999.5,40.846,10.647
"CIV",2012,23467078,40.688,10.482
"CIV",2013,23939775.5,40.451,10.366
"CIV",2014,24527395.5,39.841,10.12
"CIV",2015,25246342.5,38.768,9.798
"CIV",2016,25989404.5,37.742,9.437
"CIV",2017,26733371.5,36.58,9.103
"CIV",2018,27464172.5,35.081,8.776
"CIV",2019,28193009,34.306,8.492
"CIV",2020,28915449.5,33.651,8.493
"CIV",2021,29639736.5,33.081,8.378
"CIV",2022,30395002,32.5,7.816
"CIV",2023,31165654,31.99,7.66
"CIV",2024,31934230,31.564,7.607
"CIV",2025,32711546.5,31.107,7.555
"CIV",2026,33494346,30.72,7.513
"CIV",2027,34281129.5,30.389,7.474
"CIV",2028,35077096,30.079,7.449
"CIV",2029,35883455,29.817,7.43
"CIV",2030,36699009,29.652,7.408
"CIV",2031,37529365.5,29.493,7.394
"CIV",2032,38376606,29.36,7.379
"CIV",2033,39244383.5,29.396,7.381
"CIV",2034,40132807.5,29.192,7.378
"CIV",2035,41033848.5,29.082,7.372
"CIV",2036,41948466.5,28.991,7.373
"CIV",2037,42879998.5,28.898,7.373
"CIV",2038,43824369,28.652,7.369
"CIV",2039,44778745,28.455,7.375
"CIV",2040,45743924.5,28.249,7.371
"CIV",2041,46717432,28.018,7.374
"CIV",2042,47702162.5,27.786,7.375
"CIV",2043,48700665,27.454,7.379
"CIV",2044,49709046,27.164,7.375
"CIV",2045,50716067.5,26.848,7.374
"CIV",2046,51718055.5,26.541,7.378
"CIV",2047,52721463,26.214,7.386
"CIV",2048,53730595.5,25.872,7.39
"CIV",2049,54739406.5,25.557,7.399
"CIV",2050,55746985,25.238,7.41
"CIV",2051,56759561,24.907,7.419
"CIV",2052,57772652,24.597,7.43
"CIV",2053,58783276,24.305,7.446
"CIV",2054,59797639.5,24.024,7.459
"CIV",2055,60815802,23.783,7.47
"CIV",2056,61826433,23.519,7.486
"CIV",2057,62831827,23.3,7.503
"CIV",2058,63843644.5,23.089,7.518
"CIV",2059,64855751.5,22.918,7.538
"CIV",2060,65861370,22.75,7.559
"CIV",2061,66872832,22.57,7.58
"CIV",2062,67888440.5,22.402,7.598
"CIV",2063,68908169,22.236,7.617
"CIV",2064,69935317,22.068,7.636
"CIV",2065,70968219.5,21.9,7.655
"CIV",2066,72013857,21.744,7.673
"CIV",2067,73059532,21.568,7.695
"CIV",2068,74101979,21.419,7.719
"CIV",2069,75138745.5,21.28,7.739
"CIV",2070,76166277.5,21.097,7.763
"CIV",2071,77193744,20.921,7.789
"CIV",2072,78211565,20.73,7.815
"CIV",2073,79219659,20.525,7.838
"CIV",2074,80225056.5,20.323,7.87
"CIV",2075,81235635.5,20.121,7.895
"CIV",2076,82241362.5,19.93,7.927
"CIV",2077,83234027.5,19.732,7.961
"CIV",2078,84223328,19.559,7.993
"CIV",2079,85204417.5,19.366,8.029
"CIV",2080,86179854,19.193,8.073
"CIV",2081,87153993.5,19.029,8.125
"CIV",2082,88121003,18.861,8.176
"CIV",2083,89080799.5,18.703,8.224
"CIV",2084,90020568,18.532,8.282
"CIV",2085,90946503.5,18.379,8.338
"CIV",2086,91879537,18.243,8.393
"CIV",2087,92807680.5,18.101,8.456
"CIV",2088,93723590,17.961,8.52
"CIV",2089,94638954,17.836,8.581
"CIV",2090,95557108,17.687,8.644
"CIV",2091,96471115,17.564,8.701
"CIV",2092,97374900.5,17.46,8.762
"CIV",2093,98256245,17.348,8.816
"CIV",2094,99121205.5,17.219,8.871
"CIV",2095,99975736.5,17.1,8.929
"CIV",2096,100815103,16.977,8.982
"CIV",2097,101636470,16.865,9.033
"CIV",2098,102447191.5,16.743,9.074
"CIV",2099,103251940.5,16.623,9.116
"CIV",2100,104042819.5,16.509,9.15
"CMR",1967,5977318,44.05,19.897
"CMR",1968,6125863,44.382,19.393
"CMR",1969,6283462.5,44.771,18.893
"CMR",1970,6449793,44.875,18.407
"CMR",1971,6624408.5,45.078,18.009
"CMR",1972,6806872,45.048,17.646
"CMR",1973,6996660,45.103,17.376
"CMR",1974,7193583.5,45.112,17.213
"CMR",1975,7397120.5,45.065,17.083
"CMR",1976,7597961.5,45.288,17.002
"CMR",1977,7796501,45.491,16.916
"CMR",1978,8011921,45.447,16.745
"CMR",1979,8239641.5,45.562,16.571
"CMR",1980,8512218.5,45.35,16.238
"CMR",1981,8816376.5,45.702,15.976
"CMR",1982,9028678,46.131,15.711
"CMR",1983,9215397,45.11,15.148
"CMR",1984,9475078,44.708,14.723
"CMR",1985,9761730,44.648,14.293
"CMR",1986,10060342,44.787,14.153
"CMR",1987,10370749.5,44.588,13.719
"CMR",1988,10684968,44.255,13.542
"CMR",1989,11002745,43.847,13.432
"CMR",1990,11331821,43.643,13.383
"CMR",1991,11667180,43.468,13.427
"CMR",1992,12006353.5,43.082,13.425
"CMR",1993,12353131,42.664,13.458
"CMR",1994,12704903,42.247,13.566
"CMR",1995,13058516,41.734,13.589
"CMR",1996,13414757.5,41.196,13.588
"CMR",1997,13775214,40.935,13.557
"CMR",1998,14144859.5,40.993,13.532
"CMR",1999,14525140.5,41.098,13.424
"CMR",2000,14912631,40.878,13.275
"CMR",2001,15309490.5,40.669,13.071
"CMR",2002,15725527.5,40.8,12.849
"CMR",2003,16160340,41.074,12.645
"CMR",2004,16610487.5,41.275,12.445
"CMR",2005,17074594,41.319,12.238
"CMR",2006,17550406.5,41.115,11.978
"CMR",2007,18049896,40.897,11.703
"CMR",2008,18574056.5,40.665,11.435
"CMR",2009,19113973.5,40.359,11.174
"CMR",2010,19668066,39.837,10.86
"CMR",2011,20232303.5,39.217,10.52
"CMR",2012,20809529,38.651,10.105
"CMR",2013,21402376,38.076,9.758
"CMR",2014,22059893,37.548,9.477
"CMR",2015,22763414.5,37.719,9.2
"CMR",2016,23454161.5,37.775,8.908
"CMR",2017,24128601,37.516,8.65
"CMR",2018,24806383,36.899,8.431
"CMR",2019,25506095,36.183,8.163
"CMR",2020,26210558,35.438,8.107
"CMR",2021,26915758.5,34.778,8.258
"CMR",2022,27632771.5,34.268,7.673
"CMR",2023,28372687,33.743,7.151
"CMR",2024,29123743.5,33.344,7.032
"CMR",2025,29879337,32.821,6.911
"CMR",2026,30640816.5,32.364,6.806
"CMR",2027,31410384,31.925,6.707
"CMR",2028,32190668,31.595,6.615
"CMR",2029,32979282.5,31.124,6.53
"CMR",2030,33777189.5,30.75,6.453
"CMR",2031,34584117,30.311,6.384
"CMR",2032,35399671,29.973,6.321
"CMR",2033,36223483,29.595,6.268
"CMR",2034,37054809.5,29.307,6.224
"CMR",2035,37893818,28.872,6.182
"CMR",2036,38742467.5,28.66,6.145
"CMR",2037,39600372.5,28.366,6.116
"CMR",2038,40463011.5,27.964,6.092
"CMR",2039,41332840.5,27.675,6.07
"CMR",2040,42208003,27.313,6.052
"CMR",2041,43089979.5,26.988,6.037
"CMR",2042,43976016.5,26.55,6.02
"CMR",2043,44857801,26.233,6.019
"CMR",2044,45741474.5,25.941,6.014
"CMR",2045,46629039,25.553,6.01
"CMR",2046,47519038,25.238,6.014
"CMR",2047,48413783,24.936,6.022
"CMR",2048,49308765,24.615,6.034
"CMR",2049,50203269.5,24.317,6.047
"CMR",2050,51096317,24.039,6.068
"CMR",2051,51989016,23.747,6.09
"CMR",2052,52885711,23.466,6.107
"CMR",2053,53780179,23.184,6.135
"CMR",2054,54670862,22.886,6.165
"CMR",2055,55557081.5,22.622,6.198
"CMR",2056,56438109,22.351,6.23
"CMR",2057,57320853,22.11,6.264
"CMR",2058,58204677,21.87,6.304
"CMR",2059,59084925.5,21.614,6.343
"CMR",2060,59960896,21.357,6.376
"CMR",2061,60830907.5,21.107,6.412
"CMR",2062,61695066.5,20.891,6.456
"CMR",2063,62554749,20.689,6.496
"CMR",2064,63411694,20.466,6.535
"CMR",2065,64266376,20.247,6.58
"CMR",2066,65117257.5,20.034,6.62
"CMR",2067,65962217.5,19.83,6.661
"CMR",2068,66799157,19.631,6.702
"CMR",2069,67630705,19.444,6.737
"CMR",2070,68458220.5,19.23,6.772
"CMR",2071,69281001.5,19.042,6.804
"CMR",2072,70100398.5,18.851,6.845
"CMR",2073,70912212,18.655,6.891
"CMR",2074,71716675,18.46,6.941
"CMR",2075,72513577.5,18.261,6.987
"CMR",2076,73296756,18.076,7.034
"CMR",2077,74071103.5,17.896,7.08
"CMR",2078,74837842.5,17.71,7.128
"CMR",2079,75593956.5,17.525,7.185
"CMR",2080,76344374.5,17.343,7.241
"CMR",2081,77085039,17.167,7.301
"CMR",2082,77810057.5,17.001,7.356
"CMR",2083,78523921.5,16.831,7.419
"CMR",2084,79226074,16.666,7.482
"CMR",2085,79916765.5,16.516,7.544
"CMR",2086,80595177,16.359,7.609
"CMR",2087,81262709.5,16.218,7.673
"CMR",2088,81920827,16.081,7.735
"CMR",2089,82567871,15.95,7.8
"CMR",2090,83203328.5,15.82,7.861
"CMR",2091,83825950,15.679,7.932
"CMR",2092,84434007,15.554,7.997
"CMR",2093,85029323.5,15.422,8.067
"CMR",2094,85616517.5,15.297,8.13
"CMR",2095,86190175.5,15.164,8.198
"CMR",2096,86750799,15.036,8.259
"CMR",2097,87301733,14.909,8.322
"CMR",2098,87838657,14.787,8.388
"CMR",2099,88362382.5,14.676,8.458
"CMR",2100,88875687.5,14.555,8.524
"COD",1967,18462782,47.87,21.896
"COD",1968,19012189,47.805,21.628
"COD",1969,19570445,47.682,21.377
"COD",1970,20137436,47.568,21.085
"COD",1971,20695568.5,47.397,20.853
"COD",1972,21251160,47.146,20.583
"COD",1973,21827665,46.851,20.358
"COD",1974,22418878.5,46.615,20.14
"COD",1975,23021100.5,46.363,19.924
"COD",1976,23624030.5,46.181,19.761
"COD",1977,24229061.5,45.923,19.581
"COD",1978,24992689,45.438,19.574
"COD",1979,25886782,45.847,19.124
"COD",1980,26711098.5,46.094,18.985
"COD",1981,27500515,46.062,18.849
"COD",1982,28338189.5,46.009,18.667
"COD",1983,29250962.5,46.056,18.463
"COD",1984,30245081,46.176,18.239
"COD",1985,31264816,46.501,18.173
"COD",1986,32265196,46.642,17.963
"COD",1987,33298904,46.547,17.721
"COD",1988,34382752,46.396,17.449
"COD",1989,35486866,46.115,17.168
"COD",1990,36684063.5,45.85,16.859
"COD",1991,37925817.5,45.99,16.616
"COD",1992,39228910,45.713,16.327
"COD",1993,40656336.5,45.881,16.138
"COD",1994,42626875.5,45.341,15.793
"COD",1995,44433704.5,47.204,15.799
"COD",1996,45296123.5,46.999,16.522
"COD",1997,46029902,45.986,15.744
"COD",1998,47297600,44.939,15.865
"COD",1999,48912971,45.228,15.577
"COD",2000,50507441.5,45.298,14.619
"COD",2001,52132646,44.977,14.382
"COD",2002,53750524.5,44.559,14.204
"COD",2003,55343867,44.155,13.814
"COD",2004,56997741,43.781,13.411
"COD",2005,58775724.5,43.728,13.098
"COD",2006,60615907.5,43.973,12.803
"COD",2007,62477752,43.961,12.53
"COD",2008,64390663.5,44.011,12.264
"COD",2009,66412044,44.032,12.006
"COD",2010,68563037.5,43.92,11.654
"COD",2011,70849311.5,43.981,11.367
"COD",2012,73254618.5,43.95,11.113
"COD",2013,75789395,43.69,10.844
"COD",2014,78403242,43.505,10.595
"COD",2015,81035531,43.236,10.349
"COD",2016,83956415,42.875,10.076
"COD",2017,87083398,42.976,9.867
"COD",2018,90047643.5,42.887,9.647
"COD",2019,92947442,42.549,9.46
"COD",2020,95989998,42.19,9.31
"COD",2021,99148932,41.937,9.38
"COD",2022,102396968,41.623,8.93
"COD",2023,105789731.5,41.305,8.525
"COD",2024,109276264.5,40.885,8.424
"COD",2025,112832473,40.411,8.333
"COD",2026,116452161.5,39.802,8.235
"COD",2027,120129746,39.251,8.134
"COD",2028,123871549.5,38.774,8.04
"COD",2029,127674140,38.188,7.945
"COD",2030,131532201,37.67,7.856
"COD",2031,135447495.5,37.128,7.769
"COD",2032,139408612.5,36.469,7.682
"COD",2033,143414030.5,35.937,7.595
"COD",2034,147468135.5,35.396,7.518
"COD",2035,151560102.5,34.75,7.438
"COD",2036,155689455,34.265,7.372
"COD",2037,159848575.5,33.595,7.301
"COD",2038,164045609.5,33.2,7.229
"COD",2039,168296694.5,32.791,7.174
"COD",2040,172595582,32.411,7.122
"COD",2041,176946262.5,32.017,7.065
"COD",2042,181350405,31.645,7.019
"COD",2043,185805164,31.305,6.977
"COD",2044,190312001.5,30.947,6.935
"COD",2045,194865379,30.568,6.895
"COD",2046,199464484.5,30.231,6.863
"COD",2047,204105927,29.855,6.822
"COD",2048,208783693.5,29.511,6.794
"COD",2049,213497692,29.152,6.766
"COD",2050,218246072,28.786,6.739
"COD",2051,223027957,28.423,6.717
"COD",2052,227837013.5,28.063,6.693
"COD",2053,232664917,27.671,6.673
"COD",2054,237508265.5,27.279,6.657
"COD",2055,242361217.5,26.897,6.645
"COD",2056,247217774.5,26.5,6.638
"COD",2057,252076411,26.119,6.637
"COD",2058,256940359.5,25.787,6.639
"COD",2059,261810597.5,25.446,6.644
"COD",2060,266679133.5,25.09,6.652
"COD",2061,271539699.5,24.734,6.663
"COD",2062,276386349,24.387,6.679
"COD",2063,281214645,24.034,6.704
"COD",2064,286020051.5,23.687,6.73
"COD",2065,290802814,23.354,6.752
"COD",2066,295566363,23.051,6.779
"COD",2067,300307025,22.755,6.809
"COD",2068,305024361.5,22.452,6.845
"COD",2069,309717274,22.169,6.881
"COD",2070,314382310,21.865,6.918
"COD",2071,319008023.5,21.604,6.962
"COD",2072,323597049,21.328,7.004
"COD",2073,328151396.5,21.072,7.052
"COD",2074,332668933.5,20.8,7.103
"COD",2075,337148985.5,20.563,7.159
"COD",2076,341591956,20.325,7.213
"COD",2077,345997829.5,20.115,7.272
"COD",2078,350356778,19.873,7.328
"COD",2079,354663932,19.663,7.388
"COD",2080,358920647,19.439,7.45
"COD",2081,363127572,19.226,7.517
"COD",2082,367286366,19.039,7.584
"COD",2083,371405058.5,18.853,7.655
"COD",2084,375476383.5,18.661,7.728
"COD",2085,379483691,18.462,7.808
"COD",2086,383424208.5,18.241,7.886
"COD",2087,387295719.5,18.027,7.965
"COD",2088,391094836,17.851,8.047
"COD",2089,394825387.5,17.637,8.13
"COD",2090,398480920.5,17.44,8.214
"COD",2091,402059256.5,17.259,8.296
"COD",2092,405554504.5,17.074,8.384
"COD",2093,408970520,16.903,8.476
"COD",2094,412322022.5,16.754,8.564
"COD",2095,415597743.5,16.578,8.653
"COD",2096,418781543,16.418,8.746
"COD",2097,421876804.5,16.252,8.833
"COD",2098,424898159,16.109,8.924
"COD",2099,427842825,15.956,9.011
"COD",2100,430709445.5,15.818,9.096
"COG",1967,1278691.5,43.692,14.861
"COG",1968,1316519,43.868,14.407
"COG",1969,1356182.5,43.973,14.086
"COG",1970,1397637.5,44.116,13.798
"COG",1971,1441039,44.356,13.523
"COG",1972,1486468.5,44.508,13.275
"COG",1973,1533680.5,44.315,13.007
"COG",1974,1582301,44.096,12.773
"COG",1975,1627031.5,43.994,12.553
"COG",1976,1667225,43.608,12.33
"COG",1977,1707567.5,43.22,12.077
"COG",1978,1748088.5,42.696,11.871
"COG",1979,1788524,42.228,11.631
"COG",1980,1828984.5,41.761,11.389
"COG",1981,1869759,41.44,11.167
"COG",1982,1910430.5,40.835,10.98
"COG",1983,1950320.5,40.591,10.791
"COG",1984,1999528.5,40.098,10.577
"COG",1985,2059311.5,39.829,10.519
"COG",1986,2120602.5,39.557,10.476
"COG",1987,2183473,39.406,10.469
"COG",1988,2247652.5,39.248,10.494
"COG",1989,2313558,39.071,10.568
"COG",1990,2380560,38.913,10.667
"COG",1991,2449229.5,38.788,10.806
"COG",1992,2519465.5,38.724,10.951
"COG",1993,2595124,38.558,11.153
"COG",1994,2673144.5,38.64,11.385
"COG",1995,2749460.5,38.459,11.476
"COG",1996,2826784.5,38.362,11.608
"COG",1997,2887862,38.367,15.461
"COG",1998,2952061.5,37.521,12.979
"COG",1999,3032873.5,37.049,11.923
"COG",2000,3151345.5,36.164,11.257
"COG",2001,3272537.5,37.087,11.151
"COG",2002,3350770.5,37.316,10.905
"COG",2003,3445752.5,36.955,10.451
"COG",2004,3565554,37.113,10.027
"COG",2005,3696393,37.033,9.616
"COG",2006,3837409,37.097,9.246
"COG",2007,3980430,37.217,8.964
"COG",2008,4113517.5,38,8.655
"COG",2009,4281219,38.009,8.367
"COG",2010,4462290,38.911,8.23
"COG",2011,4609724,38.403,7.952
"COG",2012,4740450,37.82,7.767
"COG",2013,4857099,36.824,7.572
"COG",2014,4975880,35.819,7.347
"COG",2015,5097580.5,34.932,7.166
"COG",2016,5222536,34.093,7.026
"COG",2017,5351011,33.413,6.881
"COG",2018,5483118,32.784,6.758
"COG",2019,5616661,32.183,7.344
"COG",2020,5752790.5,31.741,6.798
"COG",2021,5892183,31.377,6.897
"COG",2022,6035104,30.941,6.571
"COG",2023,6182885,30.627,6.288
"COG",2024,6332961,30.424,6.241
"COG",2025,6484437,30.155,6.207
"COG",2026,6637785.5,29.933,6.175
"COG",2027,6794294,29.745,6.143
"COG",2028,6953972.5,29.601,6.124
"COG",2029,7116463,29.495,6.109
"COG",2030,7282266.5,29.376,6.091
"COG",2031,7452409.5,29.196,6.075
"COG",2032,7626477,29.041,6.068
"COG",2033,7802999,28.825,6.063
"COG",2034,7981344,28.562,6.062
"COG",2035,8160732.5,28.302,6.06
"COG",2036,8341711.5,28.047,6.058
"COG",2037,8524801.5,27.804,6.064
"COG",2038,8709725.5,27.55,6.069
"COG",2039,8896174,27.271,6.068
"COG",2040,9083971.5,26.971,6.077
"COG",2041,9274659.5,26.666,6.082
"COG",2042,9466759.5,26.346,6.09
"COG",2043,9658841.5,26.015,6.095
"COG",2044,9850507,25.669,6.109
"COG",2045,10041901,25.371,6.124
"COG",2046,10234371.5,25.05,6.136
"COG",2047,10427912,24.728,6.15
"COG",2048,10621399,24.415,6.159
"COG",2049,10813655,24.1,6.172
"COG",2050,11006471.5,23.862,6.189
"COG",2051,11200449,23.591,6.202
"COG",2052,11394540.5,23.336,6.216
"COG",2053,11588702.5,23.067,6.231
"COG",2054,11783763,22.833,6.248
"COG",2055,11977754.5,22.606,6.263
"COG",2056,12170788.5,22.383,6.282
"COG",2057,12364401.5,22.179,6.294
"COG",2058,12558479,21.963,6.306
"COG",2059,12754017.5,21.756,6.32
"COG",2060,12950779.5,21.559,6.335
"COG",2061,13148491.5,21.382,6.355
"COG",2062,13348744.5,21.204,6.37
"COG",2063,13549288.5,21.052,6.384
"COG",2064,13747451,20.899,6.397
"COG",2065,13945146.5,20.719,6.406
"COG",2066,14143856,20.538,6.421
"COG",2067,14340898.5,20.359,6.435
"COG",2068,14536301,20.176,6.452
"COG",2069,14733635,19.97,6.468
"COG",2070,14929960.5,19.745,6.492
"COG",2071,15124134.5,19.542,6.517
"COG",2072,15317711.5,19.312,6.551
"COG",2073,15510183,19.126,6.588
"COG",2074,15700216.5,18.933,6.628
"COG",2075,15888666.5,18.751,6.673
"COG",2076,16074470,18.564,6.725
"COG",2077,16257211,18.36,6.774
"COG",2078,16440547,18.18,6.828
"COG",2079,16622258,17.984,6.886
"COG",2080,16802276.5,17.804,6.937
"COG",2081,16980263.5,17.646,6.999
"COG",2082,17158125.5,17.499,7.062
"COG",2083,17336314.5,17.34,7.121
"COG",2084,17511543.5,17.185,7.19
"COG",2085,17683691.5,17.063,7.25
"COG",2086,17854605,16.942,7.317
